WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,2021-04-13,Color,6.0,7.5,9.0
Langat 2,2021-04-14,Color,5.0,10.5,18.0
Langat 2,2021-04-15,Color,5.0,9.5,17.0
Langat 2,2021-04-16,Color,5.0,9.83,17.0
Langat 2,2021-04-17,Color,5.0,8.67,17.0
Langat 2,2021-04-18,Color,9.0,10.83,14.0
Langat 2,2021-04-19,Color,6.0,7.33,12.0
Langat 2,2021-04-20,Color,5.0,7.33,11.0
Langat 2,2021-04-21,Color,5.0,7.5,9.0
Langat 2,2021-04-22,Color,4.0,6.5,9.0
Langat 2,2021-04-23,Color,6.0,10.17,13.0
Langat 2,2021-04-24,Color,10.0,13.83,19.0
Langat 2,2021-04-25,Color,5.0,5.33,6.0
Langat 2,2021-04-26,Color,5.0,5.83,9.0
Langat 2,2021-04-27,Color,4.0,5.33,6.0
Langat 2,2021-04-28,Color,6.0,9.5,15.0
Langat 2,2021-04-29,Color,5.0,6.33,10.0
Langat 2,2021-05-05,Color,5.0,5.17,6.0
Langat 2,2021-05-06,Color,5.0,10.33,22.0
Langat 2,2021-05-07,Color,6.0,7.5,9.0
Langat 2,2021-05-08,Color,4.0,9.67,30.0
Langat 2,2021-05-09,Color,3.0,3.33,4.0
Langat 2,2021-05-10,Color,5.0,8.17,16.0
Langat 2,2021-05-11,Color,4.0,4.83,6.0
Langat 2,2021-05-12,Color,6.0,7.33,9.0
Langat 2,2021-05-14,Color,8.0,10.0,12.0
Langat 2,2021-05-15,Color,10.0,12.0,15.0
Langat 2,2021-05-17,Color,6.0,8.0,12.0
Langat 2,2021-05-18,Color,5.0,7.33,12.0
Langat 2,2021-05-19,Color,9.0,10.67,12.0
Langat 2,2021-05-21,Color,8.0,11.0,16.0
Langat 2,2021-05-22,Color,6.0,8.67,18.0
Langat 2,2021-05-23,Color,6.0,12.5,25.0
Langat 2,2021-05-24,Color,6.0,6.0,6.0
Langat 2,2021-05-25,Color,5.0,5.67,6.0
Langat 2,2021-05-26,Color,6.0,11.0,18.0
Langat 2,2021-05-27,Color,11.0,14.17,17.0
Langat 2,2021-05-29,Color,6.0,6.5,7.0
Langat 2,2021-05-30,Color,7.0,13.0,16.0
Langat 2,2021-05-31,Color,7.0,12.0,28.0
Langat 2,2021-06-05,Color,5.0,6.5,10.0
Langat 2,2021-06-06,Color,6.0,7.67,9.0
Langat 2,2021-06-07,Color,6.0,8.0,10.0
Langat 2,2021-06-08,Color,4.0,6.33,8.0
Langat 2,2021-06-09,Color,3.0,3.67,4.0
Langat 2,2021-06-10,Color,5.0,9.33,28.0
Langat 2,2021-06-11,Color,6.0,15.0,25.0
Langat 2,2021-06-12,Color,7.0,7.5,8.0
Langat 2,2021-06-13,Color,4.0,5.67,11.0
Langat 2,2021-06-14,Color,6.0,8.83,21.0
Langat 2,2021-06-18,Color,6.0,8.83,15.0
Langat 2,2021-06-19,Color,6.0,7.67,10.0
Langat 2,2021-06-20,Color,5.0,8.0,16.0
Langat 2,2021-06-21,Color,6.0,8.0,10.0
Langat 2,2021-06-22,Color,4.0,4.33,5.0
Langat 2,2021-06-23,Color,4.0,4.33,5.0
Langat 2,2021-06-24,Color,4.0,4.33,5.0
Langat 2,2021-06-25,Color,4.0,4.17,5.0
Langat 2,2021-06-26,Color,3.0,4.17,5.0
Langat 2,2021-06-27,Color,3.0,3.83,5.0
Langat 2,2021-06-28,Color,4.0,5.67,11.0
Langat 2,2021-06-29,Color,4.0,8.33,12.0
Langat 2,2021-06-30,Color,4.0,4.83,7.0
Langat 2,2021-07-05,Color,6.0,7.0,9.0
Langat 2,2021-07-06,Color,5.0,6.0,7.0
Langat 2,2021-07-07,Color,4.0,4.67,8.0
Langat 2,2021-07-08,Color,5.0,6.17,7.0
Langat 2,2021-07-09,Color,3.0,3.0,3.0
Langat 2,2021-07-10,Color,5.0,10.17,25.0
Langat 2,2021-07-11,Color,7.0,7.83,12.0
Langat 2,2021-07-12,Color,5.0,6.17,7.0
Langat 2,2021-07-15,Color,7.0,10.83,17.0
Langat 2,2021-07-16,Color,4.0,5.67,7.0
Langat 2,2021-07-17,Color,5.0,8.0,13.0
Langat 2,2021-07-18,Color,4.0,4.33,5.0
Langat 2,2021-07-19,Color,3.0,3.83,4.0
Langat 2,2021-07-20,Color,4.0,4.0,4.0
Langat 2,2021-07-21,Color,4.0,4.0,4.0
Langat 2,2021-07-22,Color,4.0,7.5,12.0
Langat 2,2021-07-23,Color,4.0,5.17,7.0
Langat 2,2021-07-24,Color,4.0,4.17,5.0
Langat 2,2021-07-25,Color,4.0,4.0,4.0
Langat 2,2021-07-26,Color,3.0,3.83,5.0
Langat 2,2021-07-27,Color,3.0,3.5,4.0
Langat 2,2021-07-28,Color,3.0,5.5,10.0
Langat 2,2021-07-29,Color,5.0,6.17,8.0
Langat 2,2021-07-30,Color,3.0,4.17,7.0
Langat 2,2021-07-31,Color,4.0,5.67,8.0
Langat 2,2021-08-06,Color,5.0,6.67,10.0
Langat 2,2021-08-07,Color,9.0,11.5,18.0
Langat 2,2021-08-08,Color,6.0,8.17,14.0
Langat 2,2021-08-09,Color,3.0,3.5,4.0
Langat 2,2021-08-10,Color,3.0,5.83,9.0
Langat 2,2021-08-11,Color,7.0,7.17,8.0
Langat 2,2021-08-12,Color,5.0,5.33,6.0
Langat 2,2021-08-13,Color,6.0,7.0,8.0
Langat 2,2021-08-14,Color,6.0,6.17,7.0
Langat 2,2021-08-15,Color,4.0,4.83,6.0
Langat 2,2021-08-16,Color,7.0,7.83,9.0
Langat 2,2021-08-19,Color,9.0,9.5,10.0
Langat 2,2021-08-24,Color,8.0,10.33,17.0
Langat 2,2021-08-26,Color,7.0,9.17,13.0
Langat 2,2021-08-27,Color,6.0,7.5,9.0
Langat 2,2021-08-28,Color,6.0,9.33,21.0
Langat 2,2021-08-29,Color,6.0,11.67,24.0
Langat 2,2021-08-30,Color,4.0,7.0,11.0
Langat 2,2021-08-31,Color,4.0,11.0,21.0
Langat 2,2021-09-05,Color,7.0,10.83,16.0
Langat 2,2021-09-06,Color,4.0,5.17,7.0
Langat 2,2021-09-07,Color,4.0,4.67,5.0
Langat 2,2021-09-08,Color,5.0,6.33,9.0
Langat 2,2021-09-09,Color,3.0,3.17,4.0
Langat 2,2021-09-10,Color,3.0,5.0,6.0
Langat 2,2021-09-12,Color,4.0,5.67,9.0
Langat 2,2021-09-13,Color,4.0,15.0,22.0
Langat 2,2021-09-15,Color,7.0,10.0,13.0
Langat 2,2021-09-16,Color,9.0,14.67,23.0
Langat 2,2021-09-20,Color,6.0,9.17,16.0
Langat 2,2021-09-22,Color,5.0,6.17,7.0
Langat 2,2021-09-23,Color,5.0,5.83,6.0
Langat 2,2021-09-24,Color,5.0,5.5,6.0
Langat 2,2021-09-25,Color,4.0,4.67,6.0
Langat 2,2021-09-27,Color,5.0,10.17,24.0
Langat 2,2021-09-30,Color,10.0,12.0,16.0
Langat 2,2021-10-04,Color,5.0,5.33,6.0
Langat 2,2021-10-05,Color,5.0,8.17,11.0
Langat 2,2021-10-06,Color,4.0,5.17,7.0
Langat 2,2021-10-08,Color,5.0,5.67,7.0
Langat 2,2021-10-09,Color,3.0,3.33,4.0
Langat 2,2021-10-10,Color,5.0,5.5,6.0
Langat 2,2021-10-11,Color,6.0,11.0,20.0
Langat 2,2021-10-12,Color,4.0,5.17,7.0
Langat 2,2021-10-13,Color,5.0,5.5,6.0
Langat 2,2021-10-14,Color,5.0,5.33,6.0
Langat 2,2021-10-15,Color,5.0,5.33,6.0
Langat 2,2021-10-16,Color,4.0,4.17,5.0
Langat 2,2021-10-17,Color,4.0,4.83,5.0
Langat 2,2021-10-18,Color,4.0,4.0,4.0
Langat 2,2021-10-19,Color,4.0,4.83,5.0
Langat 2,2021-10-20,Color,4.0,4.83,7.0
Langat 2,2021-10-21,Color,4.0,5.33,10.0
Langat 2,2021-10-23,Color,5.0,6.33,7.0
Langat 2,2021-10-24,Color,4.0,4.33,5.0
Langat 2,2021-10-25,Color,4.0,4.83,6.0
Langat 2,2021-10-26,Color,9.0,12.33,15.0
Langat 2,2021-10-27,Color,11.0,13.5,19.0
Langat 2,2021-10-28,Color,7.0,9.67,13.0
Langat 2,2021-10-29,Color,5.0,6.17,7.0
Langat 2,2021-10-30,Color,4.0,4.83,6.0
Langat 2,2021-10-31,Color,4.0,10.0,19.0
Langat 2,2021-11-04,Color,5.0,7.33,11.0
Langat 2,2021-11-05,Color,6.0,10.17,27.0
Langat 2,2021-11-06,Color,3.0,4.0,5.0
Langat 2,2021-11-07,Color,7.0,8.17,10.0
Langat 2,2021-11-08,Color,5.0,6.33,8.0
Langat 2,2021-11-09,Color,3.0,3.0,3.0
Langat 2,2021-11-10,Color,5.0,5.83,8.0
Langat 2,2021-11-11,Color,8.0,13.33,22.0
Langat 2,2021-11-12,Color,6.0,7.33,10.0
Langat 2,2021-11-13,Color,7.0,7.67,11.0
Langat 2,2021-11-14,Color,5.0,6.0,7.0
Langat 2,2021-11-15,Color,5.0,6.17,7.0
Langat 2,2021-11-16,Color,6.0,7.0,8.0
Langat 2,2021-11-17,Color,6.0,7.17,8.0
Langat 2,2021-11-18,Color,5.0,8.83,13.0
Langat 2,2021-11-19,Color,6.0,6.5,7.0
Langat 2,2021-11-20,Color,6.0,7.83,12.0
Langat 2,2021-11-21,Color,6.0,9.5,18.0
Langat 2,2021-11-22,Color,6.0,8.83,12.0
Langat 2,2021-11-23,Color,8.0,15.0,25.0
Langat 2,2021-11-28,Color,7.0,7.67,9.0
Langat 2,2021-11-29,Color,7.0,8.5,12.0
Langat 2,2021-12-04,Color,4.0,4.33,5.0
Langat 2,2021-12-06,Color,5.0,5.0,5.0
Langat 2,2021-12-08,Color,6.0,6.67,8.0
Langat 2,2021-12-09,Color,3.0,4.0,5.0
Langat 2,2021-12-10,Color,5.0,5.5,6.0
Langat 2,2021-12-11,Color,6.0,6.5,7.0
Langat 2,2021-12-12,Color,7.0,14.67,28.0
Langat 2,2021-12-13,Color,5.0,6.0,7.0
Langat 2,2021-12-14,Color,5.0,6.0,7.0
Langat 2,2021-12-15,Color,5.0,6.0,7.0
Langat 2,2021-12-16,Color,5.0,6.33,8.0
Langat 2,2021-12-17,Color,5.0,6.17,7.0
Langat 2,2021-12-18,Color,5.0,9.5,15.0
Langat 2,2021-12-26,Color,8.0,8.5,10.0
Langat 2,2021-12-27,Color,8.0,8.0,8.0
Langat 2,2021-12-28,Color,9.0,14.83,21.0
Langat 2,2021-12-29,Color,7.0,7.67,9.0
Langat 2,2021-12-30,Color,6.0,7.0,10.0
Langat 2,2021-01-05,Ferum/Iron (Fe),1.16,1.19,1.21
Langat 2,2021-01-06,Ferum/Iron (Fe),0.9,1.04,1.18
Langat 2,2021-01-07,Ferum/Iron (Fe),0.8,0.91,1.02
Langat 2,2021-01-08,Ferum/Iron (Fe),1.15,1.2,1.25
Langat 2,2021-01-09,Ferum/Iron (Fe),0.97,1.1,1.22
Langat 2,2021-01-10,Ferum/Iron (Fe),1.11,1.18,1.24
Langat 2,2021-01-11,Ferum/Iron (Fe),1.19,1.46,1.72
Langat 2,2021-01-12,Ferum/Iron (Fe),1.2,1.31,1.42
Langat 2,2021-02-05,Ferum/Iron (Fe),1.1,1.53,1.96
Langat 2,2021-02-06,Ferum/Iron (Fe),0.91,1.35,1.78
Langat 2,2021-02-07,Ferum/Iron (Fe),0.71,0.8,0.88
Langat 2,2021-02-08,Ferum/Iron (Fe),1.17,1.26,1.35
Langat 2,2021-02-09,Ferum/Iron (Fe),1.11,1.19,1.26
Langat 2,2021-02-10,Ferum/Iron (Fe),1.25,1.43,1.61
Langat 2,2021-02-11,Ferum/Iron (Fe),1.02,1.12,1.21
Langat 2,2021-02-12,Ferum/Iron (Fe),0.81,1.02,1.22
Langat 2,2021-03-06,Ferum/Iron (Fe),0.8,0.96,1.12
Langat 2,2021-03-07,Ferum/Iron (Fe),1.1,1.43,1.75
Langat 2,2021-03-08,Ferum/Iron (Fe),1.16,1.26,1.35
Langat 2,2021-03-09,Ferum/Iron (Fe),0.73,0.92,1.11
Langat 2,2021-03-10,Ferum/Iron (Fe),1.21,1.32,1.42
Langat 2,2021-03-11,Ferum/Iron (Fe),0.99,1.16,1.32
Langat 2,2021-04-05,Ferum/Iron (Fe),1.08,1.15,1.21
Langat 2,2021-04-06,Ferum/Iron (Fe),0.82,1.05,1.28
Langat 2,2021-04-07,Ferum/Iron (Fe),1.09,1.16,1.22
Langat 2,2021-04-08,Ferum/Iron (Fe),1.03,1.1,1.17
Langat 2,2021-04-09,Ferum/Iron (Fe),0.87,0.92,0.97
Langat 2,2021-04-10,Ferum/Iron (Fe),0.72,0.95,1.18
Langat 2,2021-04-11,Ferum/Iron (Fe),1.29,1.33,1.36
Langat 2,2021-04-12,Ferum/Iron (Fe),1.02,1.24,1.45
Langat 2,2021-04-13,Ferum/Iron (Fe),0.69,0.73,0.77
Langat 2,2021-04-14,Ferum/Iron (Fe),0.71,1.06,1.41
Langat 2,2021-04-15,Ferum/Iron (Fe),0.96,1.21,1.45
Langat 2,2021-04-16,Ferum/Iron (Fe),0.83,1.09,1.35
Langat 2,2021-04-17,Ferum/Iron (Fe),0.81,0.89,0.97
Langat 2,2021-04-18,Ferum/Iron (Fe),1.22,1.28,1.33
Langat 2,2021-04-19,Ferum/Iron (Fe),0.69,0.96,1.23
Langat 2,2021-04-20,Ferum/Iron (Fe),0.74,0.75,0.76
Langat 2,2021-04-21,Ferum/Iron (Fe),0.72,0.78,0.84
Langat 2,2021-04-22,Ferum/Iron (Fe),0.68,0.93,1.18
Langat 2,2021-04-23,Ferum/Iron (Fe),1.09,1.31,1.53
Langat 2,2021-04-24,Ferum/Iron (Fe),1.48,1.61,1.73
Langat 2,2021-04-25,Ferum/Iron (Fe),0.73,0.74,0.75
Langat 2,2021-04-26,Ferum/Iron (Fe),0.65,0.69,0.72
Langat 2,2021-04-27,Ferum/Iron (Fe),0.77,0.79,0.8
Langat 2,2021-04-28,Ferum/Iron (Fe),1.3,1.83,2.36
Langat 2,2021-04-29,Ferum/Iron (Fe),0.92,0.94,0.95
Langat 2,2021-05-05,Ferum/Iron (Fe),0.78,0.88,0.98
Langat 2,2021-05-06,Ferum/Iron (Fe),0.85,1.36,1.87
Langat 2,2021-05-07,Ferum/Iron (Fe),1.53,1.63,1.72
Langat 2,2021-05-08,Ferum/Iron (Fe),1.27,2.32,3.37
Langat 2,2021-05-09,Ferum/Iron (Fe),0.88,0.96,1.04
Langat 2,2021-05-10,Ferum/Iron (Fe),1.57,1.62,1.67
Langat 2,2021-05-11,Ferum/Iron (Fe),1.25,1.29,1.33
Langat 2,2021-05-12,Ferum/Iron (Fe),0.83,0.87,0.9
Langat 2,2021-05-14,Ferum/Iron (Fe),1.3,1.49,1.67
Langat 2,2021-05-15,Ferum/Iron (Fe),1.27,1.58,1.89
Langat 2,2021-05-17,Ferum/Iron (Fe),1.35,1.36,1.37
Langat 2,2021-05-18,Ferum/Iron (Fe),1.22,1.35,1.48
Langat 2,2021-05-19,Ferum/Iron (Fe),1.21,1.36,1.5
Langat 2,2021-05-21,Ferum/Iron (Fe),1.21,1.53,1.85
Langat 2,2021-05-22,Ferum/Iron (Fe),1.07,1.09,1.11
Langat 2,2021-05-23,Ferum/Iron (Fe),1.01,1.45,1.89
Langat 2,2021-05-24,Ferum/Iron (Fe),0.69,0.74,0.78
Langat 2,2021-05-25,Ferum/Iron (Fe),0.73,0.79,0.85
Langat 2,2021-05-26,Ferum/Iron (Fe),1.08,1.43,1.78
Langat 2,2021-05-27,Ferum/Iron (Fe),2.09,2.4,2.7
Langat 2,2021-05-29,Ferum/Iron (Fe),0.68,0.89,1.1
Langat 2,2021-05-30,Ferum/Iron (Fe),1.57,1.78,1.98
Langat 2,2021-05-31,Ferum/Iron (Fe),0.95,0.95,0.95
Langat 2,2021-06-05,Ferum/Iron (Fe),0.81,1.07,1.32
Langat 2,2021-06-06,Ferum/Iron (Fe),1.13,1.67,2.2
Langat 2,2021-06-07,Ferum/Iron (Fe),1.21,1.27,1.32
Langat 2,2021-06-08,Ferum/Iron (Fe),0.61,0.85,1.09
Langat 2,2021-06-09,Ferum/Iron (Fe),1.08,1.14,1.2
Langat 2,2021-06-10,Ferum/Iron (Fe),1.4,1.5,1.59
Langat 2,2021-06-11,Ferum/Iron (Fe),1.16,2.29,3.41
Langat 2,2021-06-12,Ferum/Iron (Fe),0.94,1.06,1.18
Langat 2,2021-06-13,Ferum/Iron (Fe),0.86,0.94,1.02
Langat 2,2021-06-14,Ferum/Iron (Fe),0.82,1.07,1.32
Langat 2,2021-06-18,Ferum/Iron (Fe),1.28,1.34,1.39
Langat 2,2021-06-19,Ferum/Iron (Fe),0.81,1.14,1.47
Langat 2,2021-06-20,Ferum/Iron (Fe),1.15,1.21,1.26
Langat 2,2021-06-21,Ferum/Iron (Fe),1.06,1.24,1.41
Langat 2,2021-06-22,Ferum/Iron (Fe),0.7,0.79,0.88
Langat 2,2021-06-23,Ferum/Iron (Fe),0.77,0.82,0.86
Langat 2,2021-06-24,Ferum/Iron (Fe),0.62,0.69,0.75
Langat 2,2021-06-25,Ferum/Iron (Fe),0.76,0.94,1.12
Langat 2,2021-06-26,Ferum/Iron (Fe),0.79,0.88,0.96
Langat 2,2021-06-27,Ferum/Iron (Fe),0.79,0.86,0.93
Langat 2,2021-06-28,Ferum/Iron (Fe),0.89,0.94,0.99
Langat 2,2021-06-29,Ferum/Iron (Fe),1.11,1.26,1.41
Langat 2,2021-06-30,Ferum/Iron (Fe),1.05,1.21,1.37
Langat 2,2021-07-05,Ferum/Iron (Fe),1.19,1.26,1.33
Langat 2,2021-07-06,Ferum/Iron (Fe),0.72,0.73,0.74
Langat 2,2021-07-07,Ferum/Iron (Fe),0.87,0.93,0.98
Langat 2,2021-07-08,Ferum/Iron (Fe),0.81,1.02,1.22
Langat 2,2021-07-09,Ferum/Iron (Fe),1.04,1.07,1.1
Langat 2,2021-07-10,Ferum/Iron (Fe),1.82,1.93,2.04
Langat 2,2021-07-11,Ferum/Iron (Fe),1.02,1.15,1.27
Langat 2,2021-07-12,Ferum/Iron (Fe),0.89,0.93,0.96
Langat 2,2021-07-15,Ferum/Iron (Fe),1.15,1.83,2.5
Langat 2,2021-07-16,Ferum/Iron (Fe),0.84,0.97,1.09
Langat 2,2021-07-17,Ferum/Iron (Fe),0.81,1.3,1.78
Langat 2,2021-07-18,Ferum/Iron (Fe),0.82,0.85,0.88
Langat 2,2021-07-19,Ferum/Iron (Fe),0.75,0.78,0.81
Langat 2,2021-07-20,Ferum/Iron (Fe),0.72,0.73,0.74
Langat 2,2021-07-21,Ferum/Iron (Fe),0.85,0.87,0.88
Langat 2,2021-07-22,Ferum/Iron (Fe),1.11,1.36,1.6
Langat 2,2021-07-23,Ferum/Iron (Fe),0.97,1.01,1.04
Langat 2,2021-07-24,Ferum/Iron (Fe),0.91,1.08,1.24
Langat 2,2021-07-25,Ferum/Iron (Fe),1.0,1.07,1.13
Langat 2,2021-07-26,Ferum/Iron (Fe),0.82,0.9,0.97
Langat 2,2021-07-27,Ferum/Iron (Fe),1.06,1.06,1.06
Langat 2,2021-07-28,Ferum/Iron (Fe),0.87,1.15,1.43
Langat 2,2021-07-29,Ferum/Iron (Fe),1.29,1.33,1.36
Langat 2,2021-07-30,Ferum/Iron (Fe),0.13,0.72,1.31
Langat 2,2021-07-31,Ferum/Iron (Fe),1.34,1.53,1.72
Langat 2,2021-08-06,Ferum/Iron (Fe),0.88,0.96,1.03
Langat 2,2021-08-07,Ferum/Iron (Fe),1.91,2.3,2.68
Langat 2,2021-08-08,Ferum/Iron (Fe),1.11,1.32,1.53
Langat 2,2021-08-09,Ferum/Iron (Fe),1.02,1.07,1.11
Langat 2,2021-08-10,Ferum/Iron (Fe),0.89,1.18,1.47
Langat 2,2021-08-11,Ferum/Iron (Fe),1.06,1.39,1.72
Langat 2,2021-08-12,Ferum/Iron (Fe),0.74,0.78,0.82
Langat 2,2021-08-13,Ferum/Iron (Fe),0.67,0.69,0.71
Langat 2,2021-08-14,Ferum/Iron (Fe),1.04,1.14,1.24
Langat 2,2021-08-15,Ferum/Iron (Fe),0.94,0.96,0.97
Langat 2,2021-08-16,Ferum/Iron (Fe),1.26,1.38,1.49
Langat 2,2021-08-19,Ferum/Iron (Fe),1.05,1.23,1.41
Langat 2,2021-08-24,Ferum/Iron (Fe),0.92,0.98,1.03
Langat 2,2021-08-26,Ferum/Iron (Fe),1.1,1.17,1.24
Langat 2,2021-08-27,Ferum/Iron (Fe),0.86,1.03,1.19
Langat 2,2021-08-28,Ferum/Iron (Fe),0.94,1.19,1.44
Langat 2,2021-08-29,Ferum/Iron (Fe),0.95,1.13,1.3
Langat 2,2021-08-30,Ferum/Iron (Fe),0.92,1.38,1.84
Langat 2,2021-08-31,Ferum/Iron (Fe),1.32,1.72,2.12
Langat 2,2021-09-05,Ferum/Iron (Fe),1.16,1.3,1.44
Langat 2,2021-09-06,Ferum/Iron (Fe),0.63,0.71,0.79
Langat 2,2021-09-07,Ferum/Iron (Fe),0.82,1.07,1.32
Langat 2,2021-09-08,Ferum/Iron (Fe),0.7,1.19,1.67
Langat 2,2021-09-09,Ferum/Iron (Fe),1.11,1.14,1.17
Langat 2,2021-09-10,Ferum/Iron (Fe),0.6,1.08,1.56
Langat 2,2021-09-12,Ferum/Iron (Fe),0.9,0.95,0.99
Langat 2,2021-09-13,Ferum/Iron (Fe),2.19,2.31,2.42
Langat 2,2021-09-15,Ferum/Iron (Fe),0.81,1.22,1.62
Langat 2,2021-09-16,Ferum/Iron (Fe),1.39,1.53,1.67
Langat 2,2021-09-20,Ferum/Iron (Fe),1.29,1.43,1.56
Langat 2,2021-09-22,Ferum/Iron (Fe),1.01,1.11,1.2
Langat 2,2021-09-23,Ferum/Iron (Fe),0.88,1.22,1.56
Langat 2,2021-09-24,Ferum/Iron (Fe),0.73,1.09,1.45
Langat 2,2021-09-25,Ferum/Iron (Fe),1.31,1.51,1.71
Langat 2,2021-09-27,Ferum/Iron (Fe),1.15,2.15,3.14
Langat 2,2021-09-30,Ferum/Iron (Fe),1.91,1.93,1.94
Langat 2,2021-10-04,Ferum/Iron (Fe),0.75,0.78,0.81
Langat 2,2021-10-05,Ferum/Iron (Fe),0.84,1.06,1.27
Langat 2,2021-10-06,Ferum/Iron (Fe),0.71,0.74,0.77
Langat 2,2021-10-08,Ferum/Iron (Fe),1.17,1.31,1.44
Langat 2,2021-10-09,Ferum/Iron (Fe),1.11,1.15,1.18
Langat 2,2021-10-10,Ferum/Iron (Fe),1.48,1.65,1.81
Langat 2,2021-10-11,Ferum/Iron (Fe),1.32,2.21,3.1
Langat 2,2021-10-12,Ferum/Iron (Fe),0.8,0.94,1.08
Langat 2,2021-10-13,Ferum/Iron (Fe),1.01,1.27,1.53
Langat 2,2021-10-14,Ferum/Iron (Fe),0.87,1.21,1.55
Langat 2,2021-10-15,Ferum/Iron (Fe),1.42,1.48,1.53
Langat 2,2021-10-16,Ferum/Iron (Fe),1.42,1.47,1.52
Langat 2,2021-10-17,Ferum/Iron (Fe),1.42,1.46,1.49
Langat 2,2021-10-18,Ferum/Iron (Fe),1.31,1.4,1.48
Langat 2,2021-10-19,Ferum/Iron (Fe),1.4,1.41,1.42
Langat 2,2021-10-20,Ferum/Iron (Fe),1.12,1.41,1.69
Langat 2,2021-10-21,Ferum/Iron (Fe),1.51,1.76,2.01
Langat 2,2021-10-23,Ferum/Iron (Fe),1.17,1.2,1.22
Langat 2,2021-10-24,Ferum/Iron (Fe),0.99,1.1,1.2
Langat 2,2021-10-25,Ferum/Iron (Fe),1.17,1.31,1.44
Langat 2,2021-10-26,Ferum/Iron (Fe),1.89,1.98,2.06
Langat 2,2021-10-27,Ferum/Iron (Fe),1.78,1.82,1.85
Langat 2,2021-10-28,Ferum/Iron (Fe),1.3,1.37,1.43
Langat 2,2021-10-29,Ferum/Iron (Fe),1.19,1.22,1.25
Langat 2,2021-10-30,Ferum/Iron (Fe),1.08,1.13,1.17
Langat 2,2021-10-31,Ferum/Iron (Fe),1.94,2.32,2.7
Langat 2,2021-11-04,Ferum/Iron (Fe),0.64,0.83,1.02
Langat 2,2021-11-05,Ferum/Iron (Fe),0.84,1.09,1.34
Langat 2,2021-11-06,Ferum/Iron (Fe),0.7,0.72,0.74
Langat 2,2021-11-07,Ferum/Iron (Fe),1.18,1.52,1.86
Langat 2,2021-11-08,Ferum/Iron (Fe),0.92,1.0,1.07
Langat 2,2021-11-09,Ferum/Iron (Fe),1.05,1.11,1.17
Langat 2,2021-11-10,Ferum/Iron (Fe),1.7,1.76,1.81
Langat 2,2021-11-11,Ferum/Iron (Fe),1.22,2.06,2.89
Langat 2,2021-11-12,Ferum/Iron (Fe),0.91,0.94,0.96
Langat 2,2021-11-13,Ferum/Iron (Fe),1.38,1.45,1.51
Langat 2,2021-11-14,Ferum/Iron (Fe),1.4,1.59,1.78
Langat 2,2021-11-15,Ferum/Iron (Fe),1.4,1.41,1.42
Langat 2,2021-11-16,Ferum/Iron (Fe),1.56,1.64,1.71
Langat 2,2021-11-17,Ferum/Iron (Fe),1.21,1.56,1.91
Langat 2,2021-11-18,Ferum/Iron (Fe),1.62,2.12,2.62
Langat 2,2021-11-19,Ferum/Iron (Fe),1.6,1.75,1.9
Langat 2,2021-11-20,Ferum/Iron (Fe),1.8,2.04,2.28
Langat 2,2021-11-21,Ferum/Iron (Fe),1.78,1.8,1.81
Langat 2,2021-11-22,Ferum/Iron (Fe),1.42,1.65,1.87
Langat 2,2021-11-23,Ferum/Iron (Fe),1.74,1.85,1.95
Langat 2,2021-11-28,Ferum/Iron (Fe),1.22,1.22,1.22
Langat 2,2021-11-29,Ferum/Iron (Fe),1.22,1.34,1.45
Langat 2,2021-12-04,Ferum/Iron (Fe),0.59,0.59,0.59
Langat 2,2021-12-06,Ferum/Iron (Fe),0.82,0.83,0.83
Langat 2,2021-12-08,Ferum/Iron (Fe),0.54,0.83,1.12
Langat 2,2021-12-09,Ferum/Iron (Fe),1.68,1.91,2.13
Langat 2,2021-12-10,Ferum/Iron (Fe),0.8,1.28,1.75
Langat 2,2021-12-11,Ferum/Iron (Fe),1.44,1.46,1.47
Langat 2,2021-12-12,Ferum/Iron (Fe),0.92,1.42,1.92
Langat 2,2021-12-13,Ferum/Iron (Fe),0.8,0.86,0.92
Langat 2,2021-12-14,Ferum/Iron (Fe),0.72,0.88,1.03
Langat 2,2021-12-15,Ferum/Iron (Fe),0.73,0.88,1.02
Langat 2,2021-12-16,Ferum/Iron (Fe),0.95,0.98,1.0
Langat 2,2021-12-17,Ferum/Iron (Fe),1.11,1.13,1.14
Langat 2,2021-12-18,Ferum/Iron (Fe),0.86,1.44,2.02
Langat 2,2021-12-26,Ferum/Iron (Fe),1.01,1.11,1.21
Langat 2,2021-12-27,Ferum/Iron (Fe),1.08,1.15,1.22
Langat 2,2021-12-28,Ferum/Iron (Fe),1.17,1.35,1.52
Langat 2,2021-12-29,Ferum/Iron (Fe),0.95,0.96,0.97
Langat 2,2021-12-30,Ferum/Iron (Fe),0.88,1.0,1.11
Langat 2,2021-01-05,Ammonia (NH4),0.09,0.09,0.09
Langat 2,2021-01-06,Ammonia (NH4),0.05,0.06,0.06
Langat 2,2021-01-07,Ammonia (NH4),0.02,0.03,0.04
Langat 2,2021-01-08,Ammonia (NH4),0.03,0.04,0.05
Langat 2,2021-01-09,Ammonia (NH4),0.04,0.05,0.05
Langat 2,2021-01-10,Ammonia (NH4),0.08,0.08,0.08
Langat 2,2021-01-11,Ammonia (NH4),0.04,0.08,0.11
