,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
27,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2021-01-28,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2021-01-29,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2021-01-30,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,2021-01-31,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,22.562674094707535,0.0,-4.477611940298507,70.0,2021-02-01,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.4,32.0,0.5,8.5
32,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,22.00557103064067,0.0,-4.477611940298507,70.0,2021-02-02,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.38,32.0,0.5,8.5
33,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,18.662952646239553,0.0,-9.940298507462682,70.0,2021-02-03,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.26,30.17,0.5,8.5
34,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,11.699164345403897,0.0,-10.44776119402985,70.0,2021-02-04,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.01,30.0,0.5,8.5
35,3.631284916201114,431.6103896103896,61.16666666666667,40.36697247706421,260.0,219.99999999999997,14.484679665738176,0.0,-10.44776119402985,70.0,2021-02-05,Langat 2,7.42,204.67,9.67,1.53,0.18,0.32,4.11,30.0,0.5,8.5
36,0.27932960893854153,96.05194805194806,25.0,23.85321100917431,60.0,139.99999999999997,24.791086350974947,0.0,-10.925373134328359,83.39999999999999,2021-02-06,Langat 2,7.18,75.48,7.5,1.35,0.08,0.24,4.48,29.84,0.5,9.17
37,-1.6759776536312863,-5.194805194805195,-19.499999999999996,-26.605504587155966,-20.000000000000004,-20.000000000000004,27.29805013927578,30.000000000000004,-10.44776119402985,74.20000000000002,2021-02-07,Langat 2,7.04,36.5,4.83,0.8,0.04,0.08,4.57,30.0,0.65,8.71
38,4.329608938547481,-36.80519480519481,-30.5,15.59633027522935,79.99999999999999,-40.00000000000001,18.662952646239553,30.000000000000004,-10.44776119402985,70.0,2021-02-08,Langat 2,7.47,24.33,4.17,1.26,0.09,0.06,4.26,30.0,0.65,8.5
39,0.6983240223463663,15.142857142857139,-5.500000000000002,9.17431192660549,19.99999999999999,9.999999999999995,20.612813370473546,10.000000000000009,-10.44776119402985,60.0,2021-02-09,Langat 2,7.21,44.33,5.67,1.19,0.06,0.11,4.33,30.0,0.55,8.0
40,-2.6536312849162065,-32.909090909090914,0.0,31.1926605504587,60.0,-20.000000000000004,16.991643454039007,10.000000000000009,-10.44776119402985,80.0,2021-02-10,Langat 2,6.97,25.83,6.0,1.43,0.08,0.08,4.2,30.0,0.55,9.0
41,1.1173184357541908,-7.350649350649347,-8.333333333333332,2.7522935779816535,-20.000000000000004,-30.0,19.77715877437326,10.000000000000009,-10.44776119402985,80.0,2021-02-11,Langat 2,7.24,35.67,5.5,1.12,0.04,0.07,4.3,30.0,0.55,9.0
42,-1.5363128491620157,-22.519480519480524,-8.333333333333332,-6.422018348623859,-40.00000000000001,-20.000000000000004,16.991643454039007,10.000000000000009,-7.462686567164178,60.0,2021-02-12,Langat 2,7.05,29.83,5.5,1.02,0.03,0.08,4.2,31.0,0.55,8.0
43,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,23.955431754874663,8.000000000000007,2.9850746268656714,60.0,2021-02-13,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.45,34.5,0.54,8.0
44,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.348189415041787,10.000000000000009,-5.970149253731343,60.0,2021-02-14,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,31.5,0.55,8.0
45,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,16.991643454039007,10.000000000000009,-4.477611940298507,60.0,2021-02-15,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.2,32.0,0.55,8.0
46,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.348189415041787,10.000000000000009,-8.955223880597014,60.0,2021-02-16,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,30.5,0.55,8.0
47,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.348189415041787,10.000000000000009,-10.44776119402985,60.0,2021-02-17,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,30.0,0.55,8.0
48,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,25.348189415041787,10.000000000000009,-16.417910447761194,60.0,2021-02-18,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,28.0,0.55,8.0
49,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,19.77715877437326,10.000000000000009,-16.417910447761194,60.0,2021-02-19,Langat 2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,28.0,0.55,8.0
