,wtp,pH_avg,Date,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Kibbled Aluminium Sulphate,Flopam FA 920 PWG,Soda Ash (Pre),Soda Ash (Post),Liquid Chlorine,Sodium Silico Fluoride,Liquid Aluminium Sulphate,Hydrated Lime (Pre),Hydrated Lime (Post),Soda Ash,Hydrated Lime,Liquid Polyaluminium Chloride,Liquid Chlorine (Pre),Liquid Chlorine (Intermediate),Liquid Chlorine (Post),Sodium Aluminosilicate,Sodium Fluoride,Superfloc C 591 PWG,Aluminium Chlorohydrate,Flopam AH 912 PWG,Hydrated Lime (Intermediate),Hydrated Lime (Powder) (Pre),Hydrated Lime (Powder) (Post),Hydrated Lime (Powder),Flopam FO 4190 PWG,Flopam FO 4290 PWG,Polyelectrolyte AN 910 PWG,Microsand,Activated Carbon,Flopam FL 4520 PWG,Modified Liquid Alum,Potassium Permanganate,Polymer Tianfloc C3080,Sodium Hypochlorite,Liquid Polyaluminium Chloride (mg/L),Raw Water Polyelectrolyte 4290 PWG / 4190 PWG / AN910 (mg/L),Hydrated Lime (Post) (mg/L),Liquid Chlorine (Post) (mg/L),Sodium Silico Fluoride (mg/L),Liquid Chlorine (Pre) (mg/L),Hydrated Lime (Pre) (mg/L),Month,Quarter,Water Source,Lembangan,Hydrated_Lime_T
117,Sungai Gombak,7.34,2021-08-27,4.75,6.88,0.11,0.0,0.01,10.0,0.1,,,2.65,0.33,0.0,,,0.0,5.56,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,8,3,River,Sg Klang,5.56
118,Sungai Gombak,7.38,2021-08-28,5.48,8.75,0.2,0.0,0.01,10.0,0.1,,,2.84,0.36,0.0,,,0.0,5.97,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,8,3,River,Sg Klang,5.97
119,Sungai Gombak,7.17,2021-08-29,47.04,91.25,0.2,0.27,0.02,11.5,0.1,,,2.74,0.4,0.0,,,0.0,5.72,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,8,3,River,Sg Klang,5.72
120,Sungai Gombak,7.2,2021-08-30,7.84,10.0,0.14,0.04,0.04,8.0,0.1,,,2.52,0.33,0.0,,,0.0,5.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,8,3,River,Sg Klang,5.5
121,Sungai Gombak,7.18,2021-08-31,9.71,12.5,0.27,0.01,0.02,10.0,0.1,,,2.57,0.36,0.0,,,0.0,5.47,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,8,3,River,Sg Klang,5.47
122,Ampang Intake,8.24,2021-02-01,20.39,101.04,0.07,0.06,0.0,8.61,0.0,,,1.31,0.18,0.0,,,6.61,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.61
123,Ampang Intake,8.35,2021-02-02,15.3,75.83,0.05,0.05,0.0,9.49,0.0,,,1.43,0.22,0.0,,,7.5,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,7.5
124,Ampang Intake,8.39,2021-02-03,18.06,89.38,0.06,0.04,0.0,9.95,0.0,,,1.58,0.23,0.0,,,7.88,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,7.88
125,Ampang Intake,8.33,2021-02-04,29.95,148.96,0.2,0.15,0.0,9.88,0.0,,,1.66,0.22,0.0,,,7.65,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,7.65
126,Ampang Intake,7.65,2021-02-05,24.65,114.58,0.07,0.04,0.0,9.61,0.0,,,3.18,0.23,0.0,,,7.42,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,7.42
127,Ampang Intake,7.16,2021-02-06,17.38,86.25,0.12,0.1,0.0,8.34,0.0,,,1.44,0.23,0.0,,,6.95,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.95
128,Ampang Intake,7.85,2021-02-07,15.73,79.38,0.05,0.05,0.0,8.48,0.0,,,1.45,0.21,0.0,,,7.17,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,7.17
129,Ampang Intake,7.69,2021-02-08,14.6,72.5,0.01,0.01,0.0,10.31,0.0,,,1.8,0.28,0.0,,,7.55,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,7.55
130,Ampang Intake,7.19,2021-02-09,50.77,254.38,0.16,0.15,0.0,11.19,0.0,,,1.75,0.27,0.0,,,9.45,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,9.45
131,Ampang Intake,7.3,2021-02-10,31.63,157.08,0.37,0.0,0.0,9.07,0.0,,,1.18,0.19,0.0,,,6.9,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.9
132,Ampang Intake,7.25,2021-02-11,40.35,200.21,0.06,0.08,0.0,10.48,0.0,,,1.65,0.24,0.0,,,9.1,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,9.1
133,Ampang Intake,7.37,2021-02-12,65.86,329.58,0.35,0.37,0.0,11.84,0.0,,,1.54,0.24,0.0,,,9.82,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,9.82
134,Ampang Intake,7.67,2021-02-13,17.56,88.13,0.27,0.2,0.0,11.16,0.0,,,1.9,0.32,0.0,,,9.24,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,9.24
135,Ampang Intake,7.6,2021-02-14,236.61,1181.25,0.21,0.35,0.0,17.69,0.0,,,1.68,0.29,0.0,,,13.67,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,13.67
136,Ampang Intake,7.62,2021-02-15,70.52,351.04,1.11,1.1,0.0,16.6,0.0,,,2.23,0.39,0.0,,,14.67,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,14.67
137,Ampang Intake,8.06,2021-02-16,31.42,156.25,0.33,0.19,0.0,11.52,0.0,,,1.62,0.26,0.0,,,8.83,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,8.83
138,Ampang Intake,8.57,2021-02-17,28.66,140.42,0.24,0.28,0.0,12.62,0.0,,,1.53,0.22,0.0,,,8.85,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,8.85
139,Ampang Intake,8.42,2021-02-18,21.19,105.42,0.39,0.31,0.0,11.67,0.0,,,1.49,0.25,0.0,,,8.2,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,8.2
140,Ampang Intake,8.32,2021-02-19,25.51,127.71,0.07,0.12,0.0,10.71,0.0,,,1.61,0.27,0.0,,,8.69,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,8.69
141,Ampang Intake,7.65,2021-02-20,26.65,132.71,0.43,0.0,0.0,11.89,0.0,,,1.86,0.25,0.0,,,8.78,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,8.78
142,Ampang Intake,7.06,2021-02-21,31.68,157.5,0.15,0.16,0.0,12.29,0.0,,,1.71,0.24,0.0,,,8.37,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,8.37
143,Ampang Intake,7.95,2021-02-22,30.06,150.21,0.4,0.17,0.0,10.35,0.0,,,1.71,0.21,0.0,,,7.55,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,7.55
144,Ampang Intake,8.23,2021-02-23,23.22,116.04,0.15,0.0,0.0,10.37,0.0,,,1.77,0.2,0.0,,,7.37,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,7.37
145,Ampang Intake,8.09,2021-02-24,23.4,116.25,0.39,0.23,0.0,10.95,0.0,,,1.9,0.23,0.0,,,7.67,2.92,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,10.59
146,Ampang Intake,7.96,2021-02-25,34.5,170.42,0.3,0.24,0.0,11.61,0.0,,,1.83,0.26,0.0,,,8.18,3.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,11.18
147,Ampang Intake,7.82,2021-02-26,49.98,257.29,0.44,0.05,0.0,12.55,0.0,,,1.78,0.26,0.0,,,8.6,2.96,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,11.559999999999999
148,Ampang Intake,7.99,2021-02-27,34.88,174.58,0.27,0.14,0.0,9.94,0.0,,,1.71,0.27,0.0,,,7.89,2.83,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,10.719999999999999
149,Ampang Intake,8.01,2021-02-28,20.39,100.83,0.41,0.31,0.0,8.0,0.0,,,1.53,0.19,0.0,,,6.21,2.34,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,8.55
150,Sungai Gombak,7.2,2021-02-01,11.39,5.0,0.15,0.0,0.02,8.0,0.1,,,2.66,0.33,0.0,,,0.0,5.04,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.04
151,Sungai Gombak,7.21,2021-02-02,2.56,5.0,0.15,0.01,0.04,8.0,0.1,,,2.8,0.37,0.0,,,0.0,5.43,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.43
152,Sungai Gombak,7.21,2021-02-03,2.37,5.0,0.13,0.01,0.02,8.0,0.1,,,2.76,0.39,0.0,,,0.0,6.09,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.09
153,Sungai Gombak,7.25,2021-02-04,2.11,5.0,0.12,0.0,0.02,8.0,0.1,,,2.67,0.35,0.0,,,0.0,5.12,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.12
154,Sungai Gombak,7.26,2021-02-05,1.65,5.0,0.09,0.04,0.0,10.0,0.1,,,2.53,0.36,0.0,,,0.0,6.01,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.01
155,Sungai Gombak,7.22,2021-02-06,1.57,5.0,0.1,0.14,0.0,9.0,0.1,,,2.65,0.34,0.0,,,0.0,6.05,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.05
156,Sungai Gombak,7.13,2021-02-07,1.95,5.0,0.1,0.04,0.0,10.0,0.1,,,2.89,0.37,0.0,,,0.0,6.13,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.13
157,Sungai Gombak,7.09,2021-02-08,1.88,5.0,0.09,0.17,0.01,10.0,0.1,,,2.86,0.34,0.0,,,0.0,5.63,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.63
158,Sungai Gombak,7.24,2021-02-09,2.31,5.0,0.1,0.03,0.01,10.0,0.1,,,2.77,0.32,0.0,,,0.0,5.87,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.87
159,Sungai Gombak,7.31,2021-02-10,1.67,5.0,0.1,0.03,0.01,9.0,0.1,,,3.21,0.35,0.0,,,0.0,5.73,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.73
160,Sungai Gombak,7.09,2021-02-11,1.7,5.0,0.09,0.01,0.01,10.0,0.1,,,2.76,0.35,0.0,,,0.0,5.88,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.88
161,Sungai Gombak,7.13,2021-02-12,17.25,34.38,0.2,0.2,0.01,11.67,0.1,,,2.96,0.34,0.0,,,0.0,5.78,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.78
162,Sungai Gombak,7.14,2021-02-13,16.07,30.0,0.15,0.1,0.02,11.33,0.1,,,2.68,0.34,0.0,,,0.0,5.53,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.53
163,Sungai Gombak,7.13,2021-02-14,4.57,7.92,0.13,0.16,0.02,8.0,0.1,,,3.05,0.33,0.0,,,0.0,5.51,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.51
164,Sungai Gombak,7.14,2021-02-15,2.43,5.0,0.09,0.23,0.0,9.33,0.1,,,2.88,0.36,0.0,,,0.0,5.49,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.49
165,Sungai Gombak,7.14,2021-02-16,2.28,5.0,0.34,0.05,0.01,10.0,0.1,,,3.12,0.34,0.0,,,0.0,5.84,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.84
166,Sungai Gombak,7.11,2021-02-17,2.25,5.0,0.12,0.07,0.02,10.0,0.1,,,2.93,0.34,0.0,,,0.0,5.27,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.27
167,Sungai Gombak,7.11,2021-02-18,2.06,5.0,0.18,0.11,0.01,10.0,0.1,,,3.11,0.36,0.0,,,0.0,6.28,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.28
168,Sungai Gombak,7.12,2021-02-19,2.51,5.0,0.12,0.0,0.01,9.0,0.1,,,2.76,0.32,0.0,,,0.0,5.3,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.3
169,Sungai Gombak,7.08,2021-02-20,1.69,5.0,0.1,0.07,0.01,10.0,0.1,,,2.94,0.39,0.0,,,0.0,6.08,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.08
170,Sungai Gombak,7.14,2021-02-21,2.33,5.0,0.11,0.08,0.06,9.0,0.1,,,2.96,0.39,0.0,,,0.0,5.79,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.79
171,Sungai Gombak,7.15,2021-02-22,2.09,5.0,0.12,0.12,0.02,8.0,0.1,,,2.92,0.4,0.0,,,0.0,6.21,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,6.21
172,Sungai Gombak,7.16,2021-02-23,1.98,5.0,0.11,0.06,0.04,9.0,0.1,,,2.76,0.38,0.0,,,0.0,5.96,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.96
173,Sungai Gombak,7.18,2021-02-24,1.88,5.0,0.1,0.13,0.02,8.0,0.1,,,2.72,0.37,0.0,,,0.0,5.89,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.89
174,Sungai Gombak,7.18,2021-02-25,1.86,5.0,0.12,0.06,0.05,9.0,0.1,,,2.86,0.38,0.0,,,0.0,5.95,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.95
175,Sungai Gombak,7.15,2021-02-26,1.77,5.0,0.1,0.09,0.03,10.0,0.1,,,2.83,0.33,0.0,,,0.0,5.56,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.56
176,Sungai Gombak,7.12,2021-02-27,1.78,5.0,0.11,0.05,0.02,10.0,0.1,,,3.03,0.36,0.0,,,0.0,5.98,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.98
177,Sungai Gombak,6.99,2021-02-28,1.66,5.0,0.08,0.62,0.0,10.0,0.1,,,2.93,0.34,0.0,,,0.0,5.93,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,2,1,River,Sg Klang,5.93
178,Ampang Intake,7.18,2021-01-01,50.41,225.5,0.09,0.0,0.0,14.67,0.0,,,1.83,0.29,0.0,,,11.67,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,11.67
179,Ampang Intake,7.58,2021-01-02,74.71,373.42,0.03,0.11,0.0,14.4,0.0,,,1.6,0.27,0.0,,,10.45,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,10.45
180,Ampang Intake,7.67,2021-01-03,69.43,346.46,0.54,0.72,0.0,14.98,0.0,,,1.65,0.25,0.0,,,10.32,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,10.32
181,Ampang Intake,7.28,2021-01-04,32.26,160.0,0.05,0.06,0.0,10.38,0.0,,,1.44,0.22,0.0,,,8.61,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.61
182,Ampang Intake,7.09,2021-01-05,43.85,210.21,0.05,0.01,0.0,12.98,0.0,,,1.48,0.22,0.0,,,9.03,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,9.03
183,Ampang Intake,7.74,2021-01-06,33.2,165.42,0.21,0.24,0.0,10.09,0.0,,,1.34,0.21,0.0,,,7.71,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,7.71
184,Ampang Intake,7.15,2021-01-07,28.55,141.88,0.07,0.06,0.0,11.48,0.0,,,1.55,0.23,0.0,,,8.76,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.76
185,Ampang Intake,7.26,2021-01-08,44.01,218.75,0.08,0.07,0.0,12.27,0.0,,,1.65,0.25,0.0,,,8.74,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.74
186,Ampang Intake,7.1,2021-01-09,66.37,318.33,0.57,0.32,0.0,12.35,0.0,,,1.48,0.24,0.0,,,8.41,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.41
187,Ampang Intake,7.78,2021-01-10,28.31,141.75,0.26,0.09,0.0,11.02,0.0,,,1.21,0.24,0.0,,,7.97,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,7.97
188,Ampang Intake,7.66,2021-01-11,17.9,88.96,0.08,0.12,0.0,14.64,0.0,,,1.88,0.31,0.0,,,82.79,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,82.79
189,Ampang Intake,7.35,2021-01-12,18.81,94.17,0.13,0.08,0.0,11.56,0.0,,,1.75,0.29,0.0,,,8.09,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,1,1,River,Sg Klang,8.09
