,wtp,Date,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Soda_Ash,Liquid_Chlorine,Liquid_Polyaluminium_Chloride,Hydrated_Lime,Aluminium_Sulphate
460,Sungai Selangor Fasa 1,2021-08-05,-2.889245585874809,-62.806888970318795,-58.97243163177327,-41.86046511627907,42.85714285714285,-50.0,,-3.0444969713712653,0.6963763606551714,-10.243433937822973,
461,Sungai Selangor Fasa 1,2021-08-06,-2.0866773675762564,-76.40161231220227,-71.44341520571264,-44.186046511627914,142.85714285714286,-75.0,,-10.650674653603968,-12.462745225558198,-14.931889811995545,
462,Sungai Selangor Fasa 1,2021-08-07,-3.852327447833069,-82.4294613411506,-78.77655693851834,-45.736434108527135,0.0,-83.33333333333333,,-29.34317688192022,-0.9526438420871077,-8.360805682042136,
463,Sungai Selangor Fasa 1,2021-08-08,-3.852327447833069,-66.54452180285818,-64.4441005460615,-42.63565891472869,57.14285714285713,-75.0,,0.2973203924023597,-4.015518171032893,18.72442911727652,
464,Sungai Selangor Fasa 1,2021-08-09,-3.852327447833069,-41.90179552949798,-40.364335772555435,-28.68217054263566,0.0,-33.33333333333333,,0.1556397104853019,31.713685163198225,-20.36298088708304,
465,Sungai Selangor Fasa 1,2021-08-10,-4.8154093097913435,76.67643825577136,85.7780823734884,36.434108527131784,57.14285714285713,66.66666666666669,,-3.485888675683054,7.870470072747097,23.961102777018773,
466,Sungai Selangor Fasa 1,2021-08-11,-4.8154093097913435,194.17368999633567,194.97269692481157,31.782945736434105,257.1428571428571,108.33333333333334,,14.388315309284504,-1.5884392119182573,-4.284573577048139,
467,Sungai Selangor Fasa 1,2021-08-12,-4.97592295345105,27.903994137046546,40.53235469679216,28.68217054263565,71.4285714285714,83.33333333333334,,5.7330206481260655,-11.823916113479422,17.343791372720816,
468,Sungai Selangor Fasa 1,2021-08-13,-3.210272873194224,-59.820447050201544,-57.570800079587904,-37.98449612403101,71.4285714285714,-50.0,,11.1278452137471,-29.243910067408457,-10.746466829881482,
469,Sungai Selangor Fasa 1,2021-08-14,-3.0497592295345166,-38.512275558812746,-37.030486591647694,-34.88372093023256,57.14285714285713,-58.33333333333333,,3.7649342053742902,-25.135580278707014,26.932927881540397,
470,Sungai Selangor Fasa 1,2021-08-15,-4.333868378812206,-2.491755221692927,-1.123073862003401,-22.48062015503876,42.85714285714285,58.333333333333336,,10.070829470730857,-4.166116872668411,28.65132609389033,
471,Sungai Selangor Fasa 1,2021-08-16,-2.889245585874809,20.373763283253947,20.56021046581037,-37.98449612403101,0.0,-50.0,,3.3074169364257306,-20.94260038817239,10.00836079755087,
472,Sungai Selangor Fasa 1,2021-08-17,-4.97592295345105,278.6551850494686,290.5887294674243,106.20155038759691,28.57142857142855,408.3333333333333,,-0.18445084687274796,1.582280844762129,43.16849776215005,
473,Sungai Selangor Fasa 1,2021-08-18,-4.173354735152499,228.98497618175156,220.6552738045233,66.66666666666666,0.0,258.33333333333337,,-7.152899062378543,0.4730697284905977,1.6318193542455426,
474,Sungai Selangor Fasa 1,2021-08-19,-5.136436597110759,177.07951630633931,191.54599518050983,26.356589147286808,0.0,225.00000000000006,,-6.853040423578677,-12.069899471066167,1.5141560880839873,
