Month,WTP (Water Treatment Plant),wtp,Liquid Aluminium Sulphate (Bulk),Kibbled Aluminium Sulphate (50kg / bag),Modified Liquid Alum (Bulk),Hydrated Lime (powder) (Bulk),Hydrated Lime (25kg / bag),Hydrated Lime (1000kg / bag),Liquid Chlorine (930kg / drum),Liquid Chlorine (68kg / Cylinder),Liquid Polyaluminium Chloride (Bulk),Liquid Polyaluminium Chloride (25kg / carboy),Flopam FO 4290 PWG (25kg / bag),Flopam FO 4190 PWG (25kg / bag),Flopam FA 920 PWG (25kg / bag),Flopam AH 912 PWG (25kg / bag),Flopam FL 4520 PWG (210kg / drum),Superfloc C 591 PWG (210kg / drum),Superfloc N300 PWG (25kg / drum),Sodium Silico Fluoride,Sodium Fluoride,Microsand (1000kg / bag),Aluminium Chlorohydrate (bulk),Potassium Permanganate (50kg / drum),Soda Ash (25kg / bag),Chloride of Lime (50kg / drum),Sodium Hypochlorite (25kg / carboy),Sodium Aluminosilicate (25kg / bag),Sodium Aluminosilicate (500kg / bag OR 100kg /bag),Sodium Hydroxide (Min 48%) (Bulk OR 25kg / carboy),Sodium Hydroxide (Min 10% - 15%) (Bulk OR 25kg / carboy),Sodium Meta Bisulphite (25kg / carboy),Citric Acid (25kg / carboy),Oxalic Acid (25kg / bag),Activated Carbon (25kg / bag),Activated Carbon (500kg / 1000kg per bag),Snowflake GHMW PWG (25kg/bag),Snowflake ROO PWG (500kg/bag),Flopam AN934 PWG (25kg/bag),Flopam AH 912 PWG (25kg / bag),Polymer Tianfloc C3080,Polymer C8030
Mar,Bukit Nanas,Bukit Nanas,38668.8,0,0,12225,0,0,41013,0,0,0,0,0,0,0,0,0,0,7680,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Mar,Sungai Batu,Sungai Batu,53693.24,0,0,8996.25,0,0,23436,0,0,0,0,0,0,0,0,0,0,9440,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Ampang Intake,Ampang Intake,0,11466,0,0,510,0,0,8670,0,0,0,0,0,0,0,0,0,800,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Sungai Rangkap,Sungai Rangkap,0,441,0,0,437.75,0,0,8670,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Sungai Gombak,Sungai Gombak,0,7350,0,0,1710.625,0,0,23120,0,0,0,0,1050,0,0,0,0,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,350,0,0
Mar,Kepong,Kepong,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,225,0,0,0,630,0,225,0,0,0,75,220,325,0,0,0,0,0,0,0,0,0
Mar,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0,0,0,90,0,225,0,0,0,112.5,55,0,0,0,0,0,0,0,0,0,0
Mar,Wangsa Maju,Wangsa Maju,12292.24,0,0,2775.75,0,0,12379.5,0,0,0,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0
Mar,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,SSP2,Sungai Selangor Fasa 2 Stream C,386775.4,0,0,144573.75,0,0,551296.2,0,0,0,190048,0,0,0,0,0,0,77462.4,0,69550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Sungai Semenyih,Sungai Semenyih,252939.4,0,0,117337.5,0,0,234360,0,0,0,0,0,0,0,3780,0,0,40320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28377,0,0,0,0
Mar,Sungai Labu,Sungai Labu,0,0,0,0,0,3582.58,30485.7,0,27760.92,0,0,2000,0,0,0,0,0,3472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2604,0,0,0
Mar,Semenyih 2,Semenyih 2,0,0,0,3828.75,0,0,42875.7,0,81184.62,0,0,0,0,0,0,0,0,5120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0
Mar,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,3931.25,0,0,28322,17828.58,0,0,0,0,0,0,0,0,720,0,0,0,0,3105,0,0,25415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Salak Tinggi,Salak Tinggi,0,3528,0,0,616.25,0,0,9248,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Labohan Dagang,Labohan Dagang,53716.8,0,0,0,0,0,19530,0,0,0,2000,0,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19040,0,0,0,2450,0,0,0
Mar,Sungai Langat,Sungai Langat,209733.4,0,0,41042.25,0,0,140616,0,0,0,0,0,0,0,0,0,0,23680,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,7120,0,0,0,0,0
Mar,Cheras Mile 11,Cheras Batu 11,0,0,25793.6,0,4781.25,0,0,34680,0,0,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335,0,0,0,0,0
Mar,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,1012.5,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mar,Langat 2,Langat 2,0,0,0,25762.5,0,0,70627.2,0,232122,0,0,0,0,5852,0,0,0,18441.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34125,0
Apr,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),17805.28,0,0,2400,5737.5,0,0,68782,0,0,0,0,11200,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0
Apr,Batang Kali,Batang Kali,0,5880,0,0,0,0,0,6936,0,0,0,0,350,0,0,0,0,1120,0,0,0,0,15030,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Apr,Sungai Dusun,Sungai Dusun,0,588,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,240,0,0,0,0,2520,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Apr,Sungai Selisek,Sungai Selisek,0,980,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,450,0,0,0,2790,0,0,0,0,0,0,0,0,0,0,0,222.5,0,0,0,0,0
Apr,Sungai Tengi,Sungai Tengi,0,931,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,0,337.5,0,0,0,2475,250,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
Apr,Kalumpang,Kalumpang,0,441,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,320,0,0,0,0,1845,250,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Apr,Kuala Kubu Bharu,Kuala Kubu Bharu,0,882,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,480,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Apr,North Hummock,North Hummock,0,0,0,0,3601.875,0,0,27744,15063.84,0,0,0,0,0,0,0,0,1360,0,0,0,0,0,750,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0
Apr,Rantau Panjang,Rantau Panjang New,0,0,0,0,2220.625,0,0,36992,18730.14,0,0,0,0,0,0,0,0,2720,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,1335,0,0,0,0,0
Apr,Sungai Sireh,Sungai Sireh,0,0,0,0,2125,0,5859,0,0,0,0,0,0,2800,0,0,0,1360,0,0,32499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Bukit Nanas,Bukit Nanas,29389.2,0,0,13751.25,0,0,41013,0,0,0,0,0,0,0,0,0,0,8640,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0
Apr,Sungai Batu,Sungai Batu,53259.66,0,0,8550,425,0,23436,0,0,0,0,0,0,0,0,0,0,9120,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Ampang Intake,Ampang Intake,0,11466,0,0,0,492,0,11560,0,0,0,0,0,0,0,0,0,960,0,0,0,0,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Sungai Rangkap,Sungai Rangkap,0,735,0,0,531.25,0,0,6885,0,0,0,0,0,0,0,0,0,352,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Sungai Gombak,Sungai Gombak,0,8820,0,0,1859.375,0,0,23120,0,0,0,0,700,0,0,0,0,2240,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0
Apr,Kepong,Kepong,0,0,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,450,0,0,0,630,0,0,0,0,0,112.5,55,0,0,0,0,0,0,0,0,0,0
Apr,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,45,0,0,0,0,220,650,0,0,0,0,0,0,0,0,0
Apr,Wangsa Maju,Wangsa Maju,13597.54,0,0,3466.5,0,0,14458.5,0,0,0,0,0,0,0,0,0,0,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,SSP2,Sungai Selangor Fasa 2 Stream C,470801,0,0,143156.25,0,0,536967.9,0,0,0,251072,0,0,0,0,0,0,81382.4,0,87750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Sungai Semenyih,Sungai Semenyih,281652.2,0,0,107557.5,0,0,193347,0,0,0,0,0,0,0,17010,0,0,33856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Sungai Labu,Sungai Labu,0,0,0,0,0,3285.74,28984.2,0,26447.52,0,0,2000,0,0,0,0,0,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0
Apr,Semenyih 2,Semenyih 2,0,0,0,4425,0,0,42798,0,97222.62,0,0,0,0,0,0,0,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0
Apr,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,2528.75,0,0,15606,16576.56,0,0,0,0,0,0,0,0,560,0,0,0,0,1350,0,0,15725,0,0,0,0,0,0,0,0,142.4,0,0,0,0,0
Apr,Salak Tinggi,Salak Tinggi,0,3822,0,0,595,0,0,9248,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Labohan Dagang,Labohan Dagang,61077.4,0,0,0,0,0,23436,0,0,0,4800,0,0,0,0,0,0,2880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12580,8160,0,0,5950,0,0,0
Apr,Sungai Langat,Sungai Langat,205112.6,0,0,46020,0,0,123039,0,0,0,0,0,5250,0,0,0,0,25440,0,0,0,0,8730,0,0,0,0,0,0,0,0,0,0,0,6230,0,0,0,0,0
Apr,Cheras Mile 11,Cheras Batu 11,0,0,26523.7,0,4303.125,0,0,33524,0,0,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Apr,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,202.5,0,0,0,0,0,0,0,0,225,0,0,0,90,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,5780,0,0,0,0,0,0,0,0,0,0,900,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apr,Langat 2,Langat 2,0,0,0,28012.5,0,0,76914.6,0,271326,0,0,0,0,4648,0,0,0,17084.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35425,0
May,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Batang Kali,Batang Kali,0,4900,0,0,0,0,0,9826,0,0,0,0,350,0,0,0,0,880,0,0,0,0,14625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Sungai Dusun,Sungai Dusun,0,539,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,160,0,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
May,Sungai Selisek,Sungai Selisek,0,686,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,0,562.5,0,0,0,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Sungai Tengi,Sungai Tengi,0,784,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,337.5,0,0,0,2385,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0,0,0
May,Kalumpang,Kalumpang,0,0,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,400,0,0,0,0,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Kuala Kubu Bharu,Kuala Kubu Bharu,0,784,0,0,0,0,0,4046,0,0,0,0,0,0,0,0,0,400,0,0,0,0,3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,North Hummock,North Hummock,0,0,0,0,3570,0,0,25721,12651.54,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,750,0,0,0,0,0,0,0,650,0,0,0,0,0,0,0,0
May,Rantau Panjang,Rantau Panjang New,0,0,0,0,2698.75,0,0,34680,23466.3,0,0,0,0,0,0,0,0,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Sungai Sireh,Sungai Sireh,0,0,0,0,2762.5,0,5859,0,0,0,0,0,0,0,0,0,0,1520,0,0,55453,3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Bukit Nanas,Bukit Nanas,30229,0,0,16125,0,0,41013,0,0,0,0,0,0,0,0,0,0,9920,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
May,Sungai Batu,Sungai Batu,52644.82,0,0,7747.5,1912.5,0,23436,0,0,0,0,0,0,0,0,0,0,9440,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Ampang Intake,Ampang Intake,0,8918,0,0,510,0,0,8670,0,0,0,0,0,0,0,0,0,960,0,0,0,0,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Sungai Rangkap,Sungai Rangkap,0,882,0,0,552.5,0,0,8670,0,0,0,0,0,0,0,0,0,480,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Sungai Gombak,Sungai Gombak,0,10780,0,0,2082.5,0,0,23120,0,0,0,0,1400,0,0,0,0,2320,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0
May,Kepong,Kepong,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,225,0,0,0,540,0,270,0,0,0,75,55,1625,0,0,0,0,0,0,0,0,0
May,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,180,0,0,0,112.5,55,162.5,0,0,0,0,0,0,0,0,0
May,Wangsa Maju,Wangsa Maju,13360.8,0,0,3417.75,0,0,15519,0,0,0,0,0,0,0,0,0,0,2480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0
May,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,SSP2,Sungai Selangor Fasa 2 Stream C,515842.4,0,0,163005,0,0,551934.6,0,0,0,290896,0,0,0,0,0,0,88665.6,0,75400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Sungai Semenyih,Sungai Semenyih,290468.2,0,0,109530,0,0,193347,0,0,0,0,0,0,0,17955,0,0,33056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15372,0,0
May,Sungai Labu,Sungai Labu,0,0,0,0,0,2873.28,29460.9,0,28412.34,0,0,1600,0,0,0,0,0,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0
May,Semenyih 2,Semenyih 2,0,0,0,2741.25,0,0,37060.8,0,98545.26,0,0,0,0,0,0,0,0,4960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6800,0,0,700,0,0,0
May,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,2401.25,0,0,13872,15438.72,0,0,0,0,0,0,0,0,1120,0,0,0,0,1575,0,0,12155,0,0,0,0,0,0,0,0,293.7,0,0,0,0,0
May,Salak Tinggi,Salak Tinggi,0,3234,0,0,552.5,0,0,2312,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Labohan Dagang,Labohan Dagang,54005.6,0,0,0,0,0,19530,0,0,0,4000,0,0,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,20400,0,0,4200,0,0,0
May,Sungai Langat,Sungai Langat,206885.68,0,0,41700,0,0,136710,0,0,0,0,0,1400,0,0,0,0,26400,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,0,6230,0,0,0,0,0
May,Cheras Mile 11,Cheras Batu 11,0,0,21898.1,0,3878.13,0,0,23120,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1780,0,0,0,0,0
May,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,67.5,0,0,0,0,0,0,0,0,225,0,0,0,0,0,4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Sungai Pangsoon,Sungai Pangsoon,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Sungai Lolo,Sungai Lolo - Baru,0,0,0,0,0,0,0,6936,0,0,0,0,0,0,0,0,0,0,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
May,Langat 2,Langat 2,0,0,0,24375,0,0,77223.3,0,313170,0,0,0,0,5054,0,0,0,18486.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127725,0
Jun,"Bernam River Headworks
(Old & New)",Bernam River Headworks (New),15759.74,0,0,1500,6375,0,0,68782,0,0,0,0,4900,0,0,0,0,4320,0,0,14260,0,0,0,0,0,0,0,0,0,0,0,0,0,2670,0,0,0,0,0
Jun,Batang Kali,Batang Kali,0,4900,0,0,0,0,0,9826,0,0,0,0,350,0,0,0,0,1200,0,0,0,0,14445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Sungai Dusun,Sungai Dusun,0,441,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,160,0,0,0,0,2025,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Sungai Selisek,Sungai Selisek,0,980,0,0,0,0,0,2312,0,0,0,0,0,0,0,0,0,0,450,0,0,0,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Sungai Tengi,Sungai Tengi,0,4900,0,0,0,0,0,1734,0,0,0,0,0,0,0,0,0,0,337.5,0,0,0,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Kalumpang,Kalumpang,0,0,0,0,0,0,0,3468,0,0,0,0,0,0,0,0,0,320,0,0,0,0,1260,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Kuala Kubu Bharu,Kuala Kubu Bharu,0,0,0,0,0,0,0,4046,0,0,0,0,0,0,0,0,0,400,0,0,0,0,1620,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,North Hummock,North Hummock,0,0,0,0,3761.25,0,0,29129.5,13436.94,0,0,0,0,0,0,0,0,1440,0,0,0,0,0,900,0,0,0,0,0,0,0,780,0,0,445,0,0,0,0,0
Jun,Rantau Panjang,Rantau Panjang New,0,0,0,0,2460.75,0,0,33294.5,21130.56,0,0,0,0,0,0,0,0,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0
Jun,Sungai Sireh,Sungai Sireh,0,0,0,0,2125,0,5859,0,0,0,0,0,0,2100,0,0,0,1520,0,0,48714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Bukit Nanas,Bukit Nanas,23620.8,0,0,11850,0,0,41013,0,0,0,0,0,0,0,0,0,0,7040,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0
Jun,Sungai Batu,Sungai Batu,50718.98,0,0,7016.25,3187.5,0,23436,0,0,0,0,0,0,0,0,0,0,9120,0,0,0,0,0,1500,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0
Jun,Ampang Intake,Ampang Intake,0,10192,0,0,552.5,0,0,11560,0,0,0,0,0,0,0,0,0,1040,0,0,0,0,9720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Sungai Rangkap,Sungai Rangkap,0,441,0,0,382.5,0,0,6970,0,0,0,0,0,0,0,0,0,336,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Sungai Gombak,Sungai Gombak,0,7840,0,0,1933.75,0,0,20230,0,0,0,0,1050,0,0,0,0,2480,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0
Jun,Kepong,Kepong,0,0,0,0,0,0,0,1156,0,0,0,0,0,0,0,0,0,0,337.5,0,0,0,540,0,135,0,0,0,0,110,325,0,0,0,0,0,0,0,0,0
Jun,Sungai Rumput,Sungai Rumput,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.5,0,0,0,180,0,45,0,0,0,37.5,165,487.5,0,0,0,0,0,0,0,0,0
Jun,Wangsa Maju,Wangsa Maju,10693.2,0,0,2391.375,0,0,14469,0,0,0,0,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0
Jun,SSP1,Sungai Selangor Fasa 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,SSP2,Sungai Selangor Fasa 2 Stream C,430722.4,0,0,152868.75,0,0,537438.3,0,0,0,236384,0,0,0,0,0,0,77756.8,0,67600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,SSP3,Sungai Selangor Fasa 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Rasa,Rasa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Sungai Semenyih,Sungai Semenyih,261588.2,0,0,103867.5,0,0,193347,0,0,0,0,0,0,0,3780,0,0,33376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22722,0,0
Jun,Sungai Labu,Sungai Labu,0,0,0,0,0,2935.6,27379.8,0,25351.92,0,0,1600,0,0,0,0,0,4480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Semenyih 2,Semenyih 2,0,0,0,3465,0,0,37982.7,0,101755.5,0,0,0,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13600,0,0,1950,0,0,0
Jun,Bukit Tampoi,Bukit Tampoi New,0,0,0,0,2433.125,0,0,21964,15977.28,0,0,0,0,0,0,0,0,880,0,0,0,0,2430,0,0,7650,0,0,0,0,0,0,0,0,302.6,0,0,0,0,0
Jun,Salak Tinggi,Salak Tinggi,0,2940,0,0,552.5,0,0,4046,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jun,Labohan Dagang,Labohan Dagang,53443.2,0,0,0,0,0,25389,0,0,0,4400,0,0,0,0,0,0,3040,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,31484,0,0,8450,0,0,0
Jun,Sungai Langat,Sungai Langat,188119.38,0,0,45106.5,0,0,123039,0,0,0,0,0,700,0,0,0,0,22240,0,0,0,0,1800,2250,0,0,0,0,0,0,0,0,0,0,8010,0,0,0,0,0
Jun,Cheras Mile 11,Cheras Batu 11,0,0,21359.1,0,4462.5,0,0,26010,0,0,0,0,0,0,0,0,0,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,0,700,0,0
Jun,Sungai Serai,Sungai Serai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
