,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Disinfectant_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
0,0.5943536404160349,246.38554216867465,1610.3448275862072,30.0,180.0,0.0,18.533944189920877,0.9615384615384623,5.309734513274342,2021-04-01,Batang Kali,6.77,28.75,4.96,0.26,0.28,0.02,2.38,14.23,0.46,1.05
1,-1.188707280832096,-31.686746987951814,44.827586206896555,9.999999999999995,19.99999999999999,0.0,11.037067888379852,-2.8846153846153872,4.424778761061951,2021-04-02,Batang Kali,6.65,5.67,0.42,0.22,0.12,0.02,2.36,13.33,0.46,1.01
2,-1.7830609212481439,77.34939759036143,44.827586206896555,-35.0,120.0,0.0,37.19283631820075,-5.7692307692307745,0.0,2021-04-03,Batang Kali,6.61,14.72,0.42,0.13,0.22,0.02,2.26,16.47,0.44,0.98
3,-1.931649331352166,14.457831325301196,1079.3103448275863,9.999999999999995,370.0,100.0,35.94335693461059,-0.9615384615384623,4.424778761061951,2021-04-04,Batang Kali,6.6,9.5,3.42,0.22,0.47,0.04,2.36,16.32,0.46,1.03
4,-1.7830609212481439,8.554216867469867,-41.37931034482758,-30.0,49.999999999999986,0.0,42.3573511037068,0.9615384615384623,3.982300884955766,2021-04-05,Batang Kali,6.61,9.01,0.17,0.14,0.15,0.02,2.35,17.09,0.47,1.05
5,-1.7830609212481439,8.79518072289155,231.0344827586207,-15.0,40.00000000000001,-50.0,38.5256143273636,-7.692307692307699,-2.212389380530966,2021-04-06,Batang Kali,6.61,9.03,0.96,0.17,0.14,0.01,2.21,16.63,0.43,0.96
6,-0.74294205052007,301.3253012048193,5589.6551724137935,44.999999999999986,100.0,0.0,58.93377759266972,-1.9230769230769247,3.982300884955766,2021-04-07,Batang Kali,6.68,33.31,16.5,0.29,0.2,0.02,2.35,19.08,0.46,1.02
7,-0.8915304606240787,14.096385542168674,3851.724137931036,24.999999999999993,270.0,49.999999999999986,22.365680966264062,0.0,6.637168141592936,2021-04-08,Batang Kali,6.67,9.47,11.46,0.25,0.37,0.03,2.41,14.69,0.46,1.04
8,-0.8915304606240787,-39.75903614457832,-72.41379310344827,-15.0,-100.0,-50.0,19.950020824656406,2.8846153846153872,8.407079646017717,2021-04-09,Batang Kali,6.67,5.0,0.08,0.17,0.0,0.01,2.45,14.4,0.48,1.07
9,-0.8915304606240787,-52.04819277108433,44.827586206896555,-15.0,-100.0,-50.0,12.119950020824673,0.9615384615384623,-3.097345132743356,2021-04-10,Batang Kali,6.67,3.98,0.42,0.17,0.0,0.01,2.19,13.46,0.46,1.05
10,-1.4858841010401267,297.95180722891564,2327.586206896552,-20.000000000000004,-30.0,49.999999999999986,12.119950020824673,0.9615384615384623,-3.097345132743356,2021-04-11,Batang Kali,6.63,33.03,7.04,0.16,0.07,0.03,2.19,13.46,0.47,1.05
11,-1.0401188707280873,9.518072289156615,-100.0,15.0,30.0,49.999999999999986,12.20324864639735,8.653846153846139,4.867256637168156,2021-04-12,Batang Kali,6.66,9.09,0.0,0.23,0.13,0.03,2.37,13.47,0.5,1.13
12,-0.44576523031203935,3.8554216867469697,-41.37931034482758,9.999999999999995,-100.0,49.999999999999986,11.370262390670556,-6.730769230769236,-3.5398230088495417,2021-04-13,Batang Kali,6.7,8.62,0.17,0.22,0.0,0.03,2.18,13.37,0.44,0.97
13,-1.931649331352166,-29.397590361445786,-100.0,4.99999999999999,79.99999999999999,-50.0,12.703040399833407,0.0,-2.212389380530966,2021-04-14,Batang Kali,6.6,5.86,0.0,0.21,0.18,0.01,2.21,13.53,0.46,1.04
14,-2.2288261515601837,-44.216867469879524,-100.0,-10.000000000000009,-20.000000000000004,-50.0,63.51520199916701,-10.576923076923075,-6.637168141592917,2021-04-15,Batang Kali,6.58,4.63,0.0,0.18,0.08,0.01,2.11,19.63,0.42,0.93
15,0.0,509.39759036144574,-100.0,149.99999999999997,100.0,349.99999999999994,13.286130778842157,-1.9230769230769247,6.194690265486732,2021-04-16,Batang Kali,6.73,50.58,0.0,0.5,0.2,0.09,2.4,13.6,0.46,1.02
16,0.4457652303120261,629.277108433735,4786.206896551725,70.0,30.0,300.0,29.446064139941697,0.0,3.982300884955766,2021-04-17,Batang Kali,6.76,60.53,14.17,0.34,0.13,0.08,2.35,15.54,0.47,1.04
17,-0.74294205052007,198.79518072289156,934.4827586206897,79.99999999999999,-100.0,199.99999999999994,32.19491878384007,-0.9615384615384623,-3.9823008849557464,2021-04-18,Batang Kali,6.68,24.8,3.0,0.36,0.0,0.06,2.17,15.87,0.46,1.03
18,0.0,16.626506024096372,-100.0,4.99999999999999,260.0,0.0,0.20824656393169813,3.8461538461538494,6.637168141592936,2021-04-19,Batang Kali,6.73,9.68,0.0,0.21,0.36,0.02,2.41,12.03,0.48,1.08
19,0.14858841010400872,0.36144578313252235,-100.0,65.0,-100.0,49.999999999999986,-0.20824656393168328,-2.8846153846153872,1.7699115044247804,2021-04-20,Batang Kali,6.74,8.33,0.0,0.33,0.0,0.03,2.3,11.98,0.45,1.01
20,0.29717682020801744,310.9638554216867,44.827586206896555,35.0,89.99999999999999,100.0,46.68887963348605,80.76923076923075,-0.44247787610618533,2021-04-21,Batang Kali,6.75,34.11,0.42,0.27,0.19,0.04,2.25,17.61,0.44,1.88
21,0.7429420505200567,190.6024096385542,186.20689655172416,44.999999999999986,89.99999999999999,150.0,72.67805081216162,81.73076923076921,1.3274336283185952,2021-04-22,Batang Kali,6.78,24.12,0.83,0.29,0.19,0.05,2.29,20.73,0.44,1.89
22,1.4858841010401134,-36.14457831325302,-86.20689655172413,-25.000000000000007,120.0,0.0,35.19366930445649,-8.65384615384616,-3.5398230088495417,2021-04-23,Batang Kali,6.83,5.3,0.04,0.15,0.22,0.02,2.18,16.23,0.42,0.95
23,1.337295690936105,17.59036144578312,-100.0,-30.0,49.999999999999986,-50.0,5.372761349437746,-0.9615384615384623,0.0,2021-04-24,Batang Kali,6.82,9.76,0.0,0.14,0.15,0.01,2.26,12.65,0.45,1.03
24,1.0401188707280742,283.6144578313253,-100.0,4.99999999999999,-100.0,100.0,17.284464806330707,4.807692307692312,1.7699115044247804,2021-04-25,Batang Kali,6.8,31.84,0.0,0.21,0.0,0.04,2.3,14.08,0.49,1.09
25,1.6344725111441223,407.3493975903614,217.24137931034488,19.99999999999999,-100.0,49.999999999999986,33.77759266972095,47.11538461538461,3.0973451327433756,2021-04-26,Batang Kali,6.84,42.11,0.92,0.24,0.0,0.03,2.33,16.06,0.5,1.53
26,2.5260029717682007,131.80722891566262,244.82758620689657,30.0,89.99999999999999,100.0,16.284881299458576,4.807692307692312,1.3274336283185952,2021-04-27,Batang Kali,6.9,19.24,1.0,0.26,0.19,0.04,2.29,13.96,0.49,1.09
27,2.5260029717682007,32.89156626506022,-100.0,9.999999999999995,139.99999999999997,49.999999999999986,3.6234902124114994,6.730769230769236,2.2123893805309858,2021-04-28,Batang Kali,6.9,11.03,0.0,0.22,0.24,0.03,2.31,12.44,0.49,1.11
28,-1.0401188707280873,32.530120481927696,-100.0,15.0,0.0,0.0,-2.8738025822573836,4.807692307692312,1.3274336283185952,2021-04-29,Batang Kali,6.66,11.0,0.0,0.23,0.1,0.02,2.29,11.66,0.49,1.09
29,-0.1485884101040219,153.49397590361443,-13.793103448275856,89.99999999999999,219.99999999999997,150.0,75.09371095376927,17.307692307692303,-3.097345132743356,2021-04-30,Batang Kali,6.72,21.04,0.25,0.38,0.32,0.05,2.19,21.02,0.47,1.22
30,-0.15673981191222236,-34.02253311873221,-39.307102839848035,-4.385964912280686,-15.384615384615389,0.0,-14.379544921416834,0.9174311926605472,-0.5025125628140708,2021-04-01,Rantau Panjang New,6.37,53.29,94.25,1.09,0.22,0.24,3.96,18.25,0.52,11.0
31,0.6269592476489034,-30.25875944038629,-32.706549037285086,1.7543859649122824,-30.769230769230777,0.0,-13.628899835796377,-2.2935779816513757,1.758793969849242,2021-04-02,Rantau Panjang New,6.42,56.33,104.5,1.16,0.18,0.24,4.05,18.41,0.5,10.65
32,-0.3134796238244447,-45.932895877182126,-43.65380900251144,0.0,-19.230769230769237,33.33333333333334,-22.12057236687777,-1.7431192660550412,1.758793969849242,2021-04-03,Rantau Panjang New,6.36,43.67,87.5,1.14,0.21,0.32,4.05,16.6,0.5,10.71
33,-0.15673981191222236,-36.56060418472206,-41.06510399896968,7.0175438596491295,-38.46153846153847,-37.5,-12.972085385878476,0.733944954128441,4.271356783919607,2021-04-04,Rantau Panjang New,6.37,51.24,91.52,1.22,0.16,0.15,4.15,18.55,0.52,10.98
34,-0.3134796238244447,-46.143370063142264,-34.40015454955246,-20.17543859649122,-26.923076923076927,-8.33333333333333,-17.00680272108842,0.0917431192660531,2.010050251256272,2021-04-05,Rantau Panjang New,6.36,43.5,101.87,0.91,0.19,0.22,4.06,17.69,0.52,10.91
35,-0.3134796238244447,114.4979571623127,40.788202717496276,17.543859649122826,-50.0,-45.83333333333333,9.969505043396687,-1.651376146788988,0.7537688442211007,2021-04-06,Rantau Panjang New,6.36,173.25,218.63,1.34,0.13,0.13,4.01,23.44,0.51,10.72
36,-0.7836990595611257,190.99913334158717,69.03857299246569,50.000000000000014,7.692307692307699,45.83333333333333,23.011963406052082,-1.651376146788988,-0.7537688442211007,2021-04-07,Rantau Panjang New,6.33,235.04,262.5,1.71,0.28,0.35,3.95,26.22,0.51,10.72
37,-0.940438871473348,98.04382815401756,59.675445939854455,10.526315789473696,-26.923076923076927,-8.33333333333333,18.41426225662679,-0.733944954128441,1.0050251256281304,2021-04-08,Rantau Panjang New,6.32,159.96,247.96,1.26,0.19,0.22,4.02,25.24,0.5,10.82
38,-0.7836990595611257,50.63761297511451,9.768819627793151,7.894736842105271,-11.538461538461538,-8.33333333333333,11.611541168191422,1.1009174311926533,0.7537688442211007,2021-04-09,Rantau Panjang New,6.33,121.67,170.46,1.23,0.23,0.22,4.01,23.79,0.49,11.02
39,-1.0971786833855846,91.4943667203169,79.87636035803976,22.80701754385965,-3.8461538461538494,33.33333333333334,19.63406052076004,-3.11926605504587,0.0,2021-04-10,Rantau Panjang New,6.31,154.67,279.33,1.4,0.25,0.32,3.98,25.5,0.5,10.56
40,-0.940438871473348,21.07218026494985,15.538669585935969,-28.07017543859649,-7.692307692307699,-25.0,5.981703026038012,-1.0091743119266166,0.0,2021-04-11,Rantau Panjang New,6.32,97.79,179.42,0.82,0.24,0.18,3.98,22.59,0.5,10.79
41,-1.2539184952978069,243.20911229416856,141.05222486959877,5.263157894736848,73.07692307692307,104.16666666666667,31.691297208538604,0.825688073394494,2.5125628140703538,2021-04-12,Rantau Panjang New,6.3,277.21,374.33,1.2,0.45,0.49,4.08,28.07,0.5,10.99
42,-2.0376175548589326,355.5651850934752,196.83817373945516,20.175438596491247,130.76923076923075,100.0,40.55829228243023,0.27522935779815927,-0.7537688442211007,2021-04-13,Rantau Panjang New,6.25,367.96,460.96,1.37,0.6,0.48,3.95,29.96,0.5,10.93
43,-1.4106583072100292,350.87284883001104,202.0413420052804,42.98245614035088,96.15384615384615,125.00000000000003,33.708655876143574,-1.1009174311926697,0.7537688442211007,2021-04-14,Rantau Panjang New,6.29,364.17,469.04,1.63,0.51,0.54,4.01,28.5,0.5,10.78
44,-0.7836990595611257,342.61483223969293,200.91441818533062,39.473684210526336,73.07692307692307,150.0,42.763312221440316,-0.1834862385321062,-1.2562814070351713,2021-04-15,Rantau Panjang New,6.33,357.5,467.29,1.59,0.45,0.6,3.93,30.43,0.5,10.88
45,-2.0376175548589326,199.46762411786548,127.4776225127181,28.947368421052637,46.15384615384615,25.0,37.08655876143562,-0.6422018348623879,-0.7537688442211007,2021-04-16,Rantau Panjang New,6.25,241.88,353.25,1.47,0.38,0.3,3.95,29.22,0.5,10.83
46,-0.6269592476489034,209.83038256778502,121.38579432030394,48.245614035087726,46.15384615384615,70.83333333333333,34.31855500821019,-0.1834862385321062,-0.5025125628140708,2021-04-17,Rantau Panjang New,6.34,250.25,343.79,1.69,0.38,0.41,3.96,28.63,0.5,10.88
47,-2.194357366771155,345.19004580908745,151.54871530684522,42.105263157894754,76.92307692307693,62.500000000000014,77.24607084212998,0.45871559633026543,2.5125628140703538,2021-04-18,Rantau Panjang New,6.24,359.58,390.63,1.62,0.46,0.39,4.08,37.78,0.5,10.95
48,-1.0971786833855846,219.27695926705456,144.54246892910035,41.22807017543862,50.0,66.66666666666669,45.296739385409346,0.3669724770642124,2.2613065326633244,2021-04-19,Rantau Panjang New,6.31,257.88,379.75,1.61,0.39,0.4,4.07,30.97,0.5,10.94
49,-0.15673981191222236,-5.1009038009161864,1.1269238199497529,5.263157894736848,-15.384615384615389,4.1666666666666705,3.4013605442176944,0.1834862385321062,1.2562814070351824,2021-04-20,Rantau Panjang New,6.37,76.65,157.04,1.2,0.22,0.25,4.03,22.04,0.51,10.92
50,-0.3134796238244447,70.13742726259747,47.330800437890375,0.0,-3.8461538461538494,16.666666666666682,7.482993197278924,-0.825688073394494,1.758793969849242,2021-04-21,Rantau Panjang New,6.36,137.42,228.79,1.14,0.25,0.28,4.05,22.91,0.5,10.81
51,-0.47021943573668107,185.42775783087774,172.7992787687552,41.22807017543862,38.46153846153845,87.50000000000001,44.59300961764018,0.1834862385321062,2.010050251256272,2021-04-22,Rantau Panjang New,6.35,230.54,423.63,1.61,0.36,0.45,4.06,30.82,0.51,10.92
52,0.47021943573668107,5.187569642193863,3.3550132011075915,-2.6315789473684044,-7.692307692307699,-12.5,0.9148486980999477,-0.1834862385321062,1.0050251256281304,2021-04-23,Rantau Panjang New,6.41,84.96,160.5,1.11,0.24,0.21,4.02,21.51,0.51,10.88
53,0.47021943573668107,-18.546490033428256,-10.786270848090686,4.3859649122807065,15.384615384615378,-12.5,-1.806239737274211,-1.2844036697247758,-0.5025125628140708,2021-04-24,Rantau Panjang New,6.41,65.79,138.54,1.19,0.3,0.21,3.96,20.93,0.5,10.76
54,0.0,66.11365606041844,55.92117972825035,4.3859649122807065,15.384615384615378,-20.83333333333333,14.7079521463758,0.0917431192660531,1.2562814070351824,2021-04-25,Rantau Panjang New,6.38,134.17,242.13,1.19,0.3,0.19,4.03,24.45,0.51,10.91
55,0.6269592476489034,-7.044694812430372,5.447871723871453,21.05263157894737,42.3076923076923,12.50000000000001,0.2580342481820468,-0.0917431192660531,2.763819095477384,2021-04-26,Rantau Panjang New,6.42,75.08,163.75,1.38,0.37,0.27,4.09,21.37,0.51,10.89
56,-1.724137931034488,374.1364367958399,228.1473372400025,60.526315789473706,61.53846153846153,66.66666666666669,59.32441942294161,0.0917431192660531,1.2562814070351824,2021-04-27,Rantau Panjang New,6.27,382.96,509.58,1.83,0.42,0.4,4.03,33.96,0.51,10.91
57,-0.6269592476489034,105.26185464900331,84.416253461266,15.789473684210542,30.769230769230777,33.33333333333334,21.604503870513746,0.0917431192660531,1.2562814070351824,2021-04-28,Rantau Panjang New,6.34,165.79,286.38,1.32,0.34,0.32,4.03,25.92,0.51,10.91
58,-0.940438871473348,74.73071685031569,55.27722325970762,17.543859649122826,34.615384615384606,33.33333333333334,16.9129720853859,-0.825688073394494,0.251256281407041,2021-04-29,Rantau Panjang New,6.32,141.13,241.13,1.34,0.35,0.32,3.99,24.92,0.51,10.81
59,-1.0971786833855846,297.52383310635133,240.27947710734745,35.08771929824563,69.23076923076923,66.66666666666669,29.720853858784903,-0.733944954128441,0.5025125628140708,2021-04-30,Rantau Panjang New,6.31,321.08,528.42,1.54,0.44,0.4,4.0,27.65,0.51,10.82
60,0.30864197530863535,-40.84805653710248,-22.767995057151694,31.958762886597945,0.0,-37.5,-8.123107971745707,0.36630036630037477,1.3761467889908234,2021-04-01,Rantau Panjang Old,6.5,66.96,200.0,1.28,0.36,0.1,6.63,18.21,0.5,2.74
61,0.6172839506172707,-46.59010600706714,-22.767995057151694,-10.309278350515463,36.111111111111114,-6.250000000000005,-8.526740665993952,0.36630036630037477,0.4587155963302791,2021-04-02,Rantau Panjang Old,6.52,60.46,200.0,0.87,0.49,0.15,6.57,18.13,0.51,2.74
62,0.0,-45.18551236749117,-22.767995057151694,-2.061855670103095,-30.555555555555554,-12.499999999999993,-8.779011099899101,0.0,0.6116207951070342,2021-04-03,Rantau Panjang Old,6.48,62.05,200.0,0.95,0.25,0.14,6.58,18.08,0.51,2.73
63,0.6172839506172707,-40.01766784452296,-22.767995057151694,-25.773195876288664,33.33333333333333,-43.75000000000001,-8.627648839556008,-0.7326007326007333,-2.4464831804281366,2021-04-04,Rantau Panjang Old,6.52,67.9,200.0,0.72,0.48,0.09,6.38,18.11,0.48,2.71
64,0.15432098765431768,-42.65017667844523,-22.767995057151694,3.092783505154642,11.111111111111121,-37.5,-8.123107971745707,-1.0989010989010917,-2.9051987767584158,2021-04-05,Rantau Panjang Old,6.49,64.92,200.0,1.0,0.4,0.1,6.35,18.21,0.5,2.7
65,0.46296296296295303,40.58303886925793,30.560704355885072,-6.185567010309272,16.666666666666664,18.75,0.0,-0.7326007326007333,-2.9051987767584158,2021-04-06,Rantau Panjang Old,6.51,159.14,338.1,0.91,0.42,0.19,6.35,19.82,0.5,2.71
66,0.46296296296295303,193.87809187279154,154.22072907012665,-5.154639175257725,47.222222222222236,31.249999999999993,29.919273461150354,-1.4652014652014667,-3.5168195718654496,2021-04-07,Rantau Panjang Old,6.51,332.67,658.33,0.92,0.53,0.21,6.31,25.75,0.5,2.69
67,0.30864197530863535,45.75971731448763,13.700957676861275,92.78350515463919,-47.22222222222222,137.5,6.508577194752771,0.0,1.2232415902140683,2021-04-08,Rantau Panjang Old,6.5,165.0,294.44,1.87,0.19,0.38,6.62,21.11,0.52,2.73
68,-0.1543209876543314,-43.180212014134284,-22.767995057151694,-13.402061855670103,52.7777777777778,-31.25,-8.829465186680121,-1.831501831501825,-3.363914373088681,2021-04-09,Rantau Panjang Old,6.47,64.32,200.0,0.84,0.55,0.11,6.32,18.07,0.5,2.68
69,-0.46296296296296674,46.740282685512376,17.995057151683643,-1.0309278350515474,75.00000000000001,6.250000000000005,0.25227043390514986,-1.0989010989010917,-2.5993883792048917,2021-04-10,Rantau Panjang Old,6.45,166.11,305.56,0.96,0.63,0.17,6.37,19.87,0.5,2.7
70,0.46296296296295303,-40.55653710247349,-22.767995057151694,-11.340206185567009,-8.333333333333325,-12.499999999999993,-8.879919273461159,-1.0989010989010917,-2.752293577981647,2021-04-11,Rantau Panjang Old,6.51,67.29,200.0,0.86,0.33,0.14,6.36,18.06,0.5,2.7
71,0.30864197530863535,152.23498233215545,72.63670064874881,13.402061855670116,16.666666666666664,49.999999999999986,26.28657921291625,-0.7326007326007333,-2.2935779816513815,2021-04-12,Rantau Panjang Old,6.5,285.53,447.06,1.1,0.42,0.24,6.39,25.03,0.5,2.71
72,0.46296296296295303,292.1201413427562,165.48501699104105,34.02061855670104,5.555555555555561,68.75000000000001,39.455095862764885,-1.0989010989010917,-2.5993883792048917,2021-04-13,Rantau Panjang Old,6.51,443.88,687.5,1.3,0.38,0.27,6.37,27.64,0.5,2.7
73,-0.46296296296296674,289.05477031802127,186.21408711770152,76.28865979381445,41.66666666666667,168.75,40.61553985872856,-1.0989010989010917,-1.5290519877675788,2021-04-14,Rantau Panjang Old,6.45,440.41,741.18,1.71,0.51,0.43,6.44,27.87,0.49,2.7
74,-0.46296296296296674,271.1660777385159,180.47574915044794,23.711340206185564,100.0,100.0,39.95963673057516,0.0,-1.0703363914373132,2021-04-15,Rantau Panjang Old,6.45,420.16,726.32,1.2,0.72,0.32,6.47,27.74,0.49,2.73
75,-0.30864197530864906,221.8904593639576,151.004016064257,41.23711340206187,8.333333333333341,56.25,33.299697275479325,0.36630036630037477,-1.0703363914373132,2021-04-16,Rantau Panjang Old,6.46,364.38,650.0,1.37,0.39,0.25,6.47,26.42,0.51,2.74
76,0.46296296296295303,100.58303886925795,56.877510040160615,42.268041237113394,16.666666666666664,43.75000000000001,15.691220988900097,-1.0989010989010917,-1.9877675840978575,2021-04-17,Rantau Panjang Old,6.51,227.06,406.25,1.38,0.42,0.23,6.41,22.93,0.49,2.7
77,-1.8518518518518534,254.97349823321557,153.15106580166815,31.958762886597945,100.0,56.25,34.05650857719475,-5.494505494505491,-6.269113149847097,2021-04-18,Rantau Panjang Old,6.36,401.83,655.56,1.28,0.72,0.25,6.13,26.57,0.47,2.58
78,0.46296296296295303,205.8833922261484,119.50108124806916,29.89690721649485,44.44444444444445,56.25,27.194752774974774,-1.0989010989010917,-1.9877675840978575,2021-04-19,Rantau Panjang Old,6.51,346.26,568.42,1.26,0.52,0.25,6.41,25.21,0.49,2.7
79,-0.30864197530864906,6.342756183745577,7.572598084646259,1.0309278350515474,-16.666666666666664,18.75,1.8668012108980878,0.7326007326007333,-0.3058103975535239,2021-04-20,Rantau Panjang Old,6.46,120.38,278.57,0.98,0.3,0.19,6.52,20.19,0.5,2.75
80,-0.6172839506172845,-28.06537102473498,-15.41164658634539,19.587628865979376,27.77777777777779,6.250000000000005,-5.348133198789096,0.7326007326007333,-0.15290519877675515,2021-04-21,Rantau Panjang Old,6.44,81.43,219.05,1.16,0.46,0.17,6.53,18.76,0.5,2.75
81,-0.1543209876543314,145.19434628975264,86.64272474513434,45.360824742268036,100.0,68.75000000000001,28.960645812310787,0.36630036630037477,-0.3058103975535239,2021-04-22,Rantau Panjang Old,6.47,277.56,483.33,1.41,0.72,0.27,6.52,25.56,0.5,2.74
82,-1.234567901234569,-12.959363957597175,-3.459993821439618,0.0,13.888888888888888,31.249999999999993,0.050454086781019224,0.0,-1.0703363914373132,2021-04-23,Rantau Panjang Old,6.4,98.53,250.0,0.97,0.41,0.21,6.47,19.83,0.5,2.73
83,-0.46296296296296674,-21.590106007067135,-7.136237256719201,19.587628865979376,-2.7777777777777803,6.250000000000005,-3.7336024217961756,0.0,-1.5290519877675788,2021-04-24,Rantau Panjang Old,6.45,88.76,240.48,1.16,0.35,0.17,6.44,19.08,0.51,2.73
84,1.3888888888888866,74.31978798586573,47.10766141489031,-1.0309278350515474,94.44444444444444,6.250000000000005,9.535822401614533,-0.7326007326007333,-1.6819571865443472,2021-04-25,Rantau Panjang Old,6.57,197.33,380.95,0.96,0.7,0.17,6.43,21.71,0.49,2.71
85,-0.46296296296296674,-27.88869257950531,-18.701729996910732,1.0309278350515474,36.111111111111114,-25.000000000000007,-5.701311806256302,-0.7326007326007333,-1.6819571865443472,2021-04-26,Rantau Panjang Old,6.45,81.63,210.53,0.98,0.49,0.12,6.43,18.69,0.5,2.71
86,0.15432098765431768,413.80742049469967,298.3549582947172,63.91752577319589,97.22222222222221,81.24999999999999,54.49041372351161,-0.7326007326007333,-1.6819571865443472,2021-04-27,Rantau Panjang Old,6.49,581.63,1031.58,1.59,0.71,0.29,6.43,30.62,0.49,2.71
87,0.6172839506172707,120.10600706713778,56.49521161569352,9.278350515463925,30.555555555555554,37.5,19.52573158425833,-0.7326007326007333,-1.8348623853211024,2021-04-28,Rantau Panjang Old,6.52,249.16,405.26,1.06,0.47,0.22,6.42,23.69,0.49,2.71
88,0.0,39.752650176678436,19.709607661414875,-8.247422680412367,36.111111111111114,31.249999999999993,5.650857719475282,-0.7326007326007333,-1.8348623853211024,2021-04-29,Rantau Panjang Old,6.48,158.2,310.0,0.89,0.49,0.21,6.42,20.94,0.49,2.71
89,-0.6172839506172845,278.339222614841,168.1649675625579,-10.309278350515463,113.8888888888889,18.75,40.5146316851665,-1.4652014652014667,-1.9877675840978575,2021-04-30,Rantau Panjang Old,6.44,428.28,694.44,0.87,0.77,0.19,6.41,27.85,0.49,2.69
90,-0.9594095940959467,-13.073005093378615,-31.004366812227076,-33.33333333333333,0.0,33.33333333333334,,,0.0,2021-04-01,Sungai Rangkap,6.71,2.56,1.58,0.07,0.04,0.04,4.58,0.0,0.46,0.0
91,0.8118081180811766,-18.505942275042457,-28.820960698689962,-71.42857142857143,-25.000000000000007,66.66666666666669,,,0.0,2021-04-02,Sungai Rangkap,6.83,2.4,1.63,0.03,0.03,0.05,4.58,0.0,0.46,0.0
92,0.3690036900368925,-32.76740237691003,-31.004366812227076,-80.95238095238095,-50.0,-33.33333333333333,,,0.873362445414848,2021-04-03,Sungai Rangkap,6.8,1.98,1.58,0.02,0.02,0.02,4.62,0.0,0.46,0.0
93,0.9594095940959335,-0.8488964346349865,-100.0,-33.33333333333333,75.00000000000001,66.66666666666669,,,-0.21834061135370714,2021-04-04,Sungai Rangkap,6.84,2.92,0.0,0.07,0.07,0.05,4.57,0.0,0.46,0.0
94,1.4022140221402177,-41.93548387096775,-17.903930131004373,-80.95238095238095,-25.000000000000007,133.33333333333337,,,0.0,2021-04-05,Sungai Rangkap,6.87,1.71,1.88,0.02,0.03,0.07,4.58,0.0,0.45,0.0
95,0.6642066420664196,12.054329371816621,54.585152838427945,-71.42857142857143,175.00000000000003,100.0,,,0.0,2021-04-06,Sungai Rangkap,6.82,3.3,3.54,0.03,0.11,0.06,4.58,0.0,0.45,0.0
96,-7.1586715867158714,5226.655348047538,1601.3100436681225,-80.95238095238095,-75.0,133.33333333333337,inf,inf,0.0,2021-04-07,Sungai Rangkap,6.29,156.87,38.96,0.02,0.01,0.07,4.58,28.86,0.45,6.0
97,-2.1402214022140287,250.42444821731746,895.1965065502183,-33.33333333333333,225.0,-66.66666666666666,inf,inf,0.0,2021-04-08,Sungai Rangkap,6.63,10.32,22.79,0.07,0.13,0.01,4.58,10.0,0.46,2.0
98,-0.5166051660516626,37.181663837011875,-3.493449781659392,-90.47619047619048,25.000000000000007,0.0,,,0.0,2021-04-09,Sungai Rangkap,6.74,4.04,2.21,0.01,0.05,0.03,4.58,0.0,0.47,0.0
99,0.6642066420664196,42.27504244482173,124.0174672489083,42.85714285714284,-25.000000000000007,33.33333333333334,,,0.0,2021-04-10,Sungai Rangkap,6.82,4.19,5.13,0.15,0.03,0.04,4.58,0.0,0.45,0.0
100,0.2214022140221355,20.203735144312386,69.43231441048034,14.28571428571427,-50.0,0.0,,,0.0,2021-04-11,Sungai Rangkap,6.79,3.54,3.88,0.12,0.02,0.03,4.58,0.0,0.45,0.0
101,0.0738007380073785,20.882852292020363,49.344978165938855,4.761904761904753,-25.000000000000007,33.33333333333334,,,0.0,2021-04-12,Sungai Rangkap,6.78,3.56,3.42,0.11,0.03,0.04,4.58,0.0,0.45,0.0
102,-4.059040590405909,1379.1171477079797,2158.078602620087,33.33333333333333,-50.0,33.33333333333334,inf,inf,-0.21834061135370714,2021-04-13,Sungai Rangkap,6.5,43.56,51.71,0.14,0.02,0.04,4.57,17.29,0.44,2.86
103,-2.583025830258313,47.028862478777576,38.42794759825327,33.33333333333333,-50.0,33.33333333333334,,,0.0,2021-04-14,Sungai Rangkap,6.6,4.33,3.17,0.14,0.02,0.04,4.58,0.0,0.44,0.0
104,-1.1070110701107037,44.991511035653616,52.838427947598255,52.38095238095237,-25.000000000000007,33.33333333333334,,,0.0,2021-04-15,Sungai Rangkap,6.7,4.27,3.5,0.16,0.03,0.04,4.58,0.0,0.45,0.0
105,-1.6974169741697447,169.26994906621388,31.004366812227076,52.38095238095237,49.999999999999986,66.66666666666669,inf,inf,0.0,2021-04-16,Sungai Rangkap,6.66,7.93,3.0,0.16,0.06,0.05,4.58,7.0,0.45,1.33
106,-1.2546125461254607,661.2903225806451,1208.296943231441,71.4285714285714,199.99999999999994,133.33333333333337,,,0.4366812227074143,2021-04-17,Sungai Rangkap,6.69,22.42,29.96,0.18,0.12,0.07,4.6,0.0,0.44,0.0
