,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Coagulant_chpctm,Disinfectant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
598,0.5594405594405599,-15.82649472450177,-5.926622765757282,7.692307692307699,136.36363636363637,0.0,0.0,-3.521126760563368,-4.203152364273208,2021-10-23,Sungai Gombak,7.19,3.59,5.0,0.14,0.13,0.01,2.74,10.0,0.31,5.47
599,0.13986013986013687,-19.812426729191102,-5.926622765757282,-23.076923076923077,45.45454545454546,0.0,0.0,0.35211267605634616,-5.779334500875658,2021-10-24,Sungai Gombak,7.16,3.42,5.0,0.1,0.08,0.01,2.85,10.0,0.33,5.38
600,0.27972027972027375,417.9366940211019,582.0319849482597,15.384615384615378,172.72727272727272,199.99999999999994,13.3,-3.521126760563368,-6.304728546409813,2021-10-25,Sungai Gombak,7.17,22.09,36.25,0.15,0.15,0.03,2.74,11.33,0.32,5.35
601,-0.13986013986014928,348.30011723329426,531.0442144873002,23.076923076923077,63.636363636363626,0.0,20.0,2.4647887323943762,-5.4290718038528825,2021-10-26,Sungai Gombak,7.14,19.12,33.54,0.16,0.09,0.01,2.91,12.0,0.33,5.4
602,0.27972027972027375,404.57209847596715,668.203198494826,15.384615384615378,100.0,100.0,8.3,-2.4647887323943607,-12.959719789842387,2021-10-27,Sungai Gombak,7.17,21.52,40.83,0.15,0.11,0.02,2.77,10.83,0.3,4.97
603,0.8391608391608336,-1.9929660023446858,-5.926622765757282,-7.692307692307699,45.45454545454546,0.0,0.0,-1.0563380281690073,-0.17513134851137982,2021-10-28,Sungai Gombak,7.21,4.18,5.0,0.12,0.08,0.01,2.81,10.0,0.33,5.7
604,1.9580419580419535,-18.874560375146554,-5.926622765757282,-7.692307692307699,-100.0,0.0,0.0,-2.1126760563380302,-9.281961471103333,2021-10-29,Sungai Gombak,7.29,3.46,5.0,0.12,0.0,0.01,2.78,10.0,0.31,5.18
605,0.8391608391608336,313.59906213364593,523.3301975540924,-15.384615384615389,336.3636363636364,100.0,11.7,699.6478873239437,-11.208406304728541,2021-10-30,Sungai Gombak,7.21,17.64,33.13,0.11,0.24,0.02,22.71,11.17,0.3,5.07
606,0.5594405594405599,-4.572098475967181,-5.926622765757282,-30.769230769230777,-100.0,0.0,0.0,-5.281690140845067,-2.626970227670759,2021-10-31,Sungai Gombak,7.19,4.07,5.0,0.09,0.0,0.01,2.69,10.0,0.32,5.56
607,-8.670520231213867,98.10306670882073,98.8095238095238,40.90909090909091,-7.142857142857148,,-15.451055662188097,2.9239766081871372,-3.7000000000000104,2021-09-01,Ampang Intake,6.32,62.66,312.29,0.31,0.13,0.0,1.76,8.81,0.31,9.629999999999999
608,-7.658959537572257,-35.56749920961113,-34.612936083524325,40.90909090909091,21.428571428571423,,-14.39539347408829,-5.847953216374261,-18.200000000000003,2021-09-02,Ampang Intake,6.39,20.38,102.71,0.31,0.17,0.0,1.61,8.92,0.3,8.18
609,-9.826589595375719,-36.04173253240594,-35.93710211357271,27.27272727272728,128.57142857142856,,-13.33973128598849,-7.017543859649117,-18.800000000000008,2021-09-03,Ampang Intake,6.24,20.23,100.63,0.28,0.32,0.0,1.59,9.03,0.32,8.12
610,-9.971098265895947,8.567815365159673,8.753501400560223,-9.090909090909086,-35.71428571428572,,-19.865642994241846,-5.2631578947368345,-20.500000000000007,2021-09-04,Ampang Intake,6.23,34.34,170.83,0.2,0.09,0.0,1.62,8.35,0.27,7.949999999999999
611,-10.115606936416189,-53.65159658552008,-53.845174433409724,-36.36363636363636,-35.71428571428572,,-18.71401151631477,-2.3391812865497097,-9.400000000000013,2021-09-05,Ampang Intake,6.22,14.66,72.5,0.14,0.09,0.0,1.67,8.47,0.28,9.059999999999999
612,-9.537572254335263,-53.01928548846032,-53.316781257957736,-40.90909090909091,-42.85714285714286,,-25.62380038387716,2.9239766081871372,-15.899999999999997,2021-09-06,Ampang Intake,6.26,14.86,73.33,0.13,0.08,0.0,1.76,7.75,0.31,8.41
613,-9.393063583815033,220.04426177679423,221.49223325693907,-13.636363636363635,-50.0,,-9.309021113243768,-4.093567251461992,-16.099999999999994,2021-09-07,Ampang Intake,6.27,101.23,505.0,0.19,0.07,0.0,1.64,9.45,0.27,8.39
614,-10.260115606936415,10.907366424280744,11.67557932263813,22.727272727272734,-92.85714285714285,,-6.621880998080609,1.7543859649122824,-6.899999999999995,2021-09-08,Ampang Intake,6.21,35.08,175.42,0.27,0.01,0.0,1.74,9.73,0.31,9.31
615,-11.416184971098268,168.4476762567183,169.2386045327222,18.181818181818183,0.0,,23.800383877159316,-5.2631578947368345,15.600000000000005,2021-09-09,Ampang Intake,6.13,84.91,422.92,0.26,0.14,0.0,1.62,12.9,0.29,11.56
616,-9.971098265895947,271.73569396142904,273.7458619811561,104.54545454545455,185.7142857142857,,18.71401151631477,19.298245614035093,-0.09999999999999788,2021-09-10,Ampang Intake,6.23,117.58,587.08,0.45,0.4,0.0,2.04,12.37,0.31,9.99
617,-8.670520231213867,-20.897881757824848,-20.69009421950599,22.727272727272734,85.7142857142857,,-14.299424184261039,-10.526315789473681,-11.899999999999995,2021-09-11,Ampang Intake,6.32,25.02,124.58,0.27,0.26,0.0,1.53,8.93,0.28,8.81
618,-9.68208092485549,-24.91305722415428,-24.929971988795526,-40.90909090909091,14.285714285714276,,-29.558541266794624,-19.883040935672508,-23.099999999999994,2021-09-12,Ampang Intake,6.25,23.75,117.92,0.13,0.16,0.0,1.37,7.34,0.23,7.69
619,-10.404624277456644,1499.0831489092634,1509.320091673033,304.54545454545456,592.8571428571428,,49.71209213051823,12.865497076023392,46.099999999999994,2021-09-13,Ampang Intake,6.2,505.79,2527.92,0.89,0.97,0.0,1.93,15.6,0.31,14.61
620,-9.826589595375719,-23.269048371798924,-24.00050929462695,-45.45454545454546,-7.142857142857148,,-18.234165067178505,0.5847953216374274,-8.900000000000006,2021-09-14,Ampang Intake,6.24,24.27,119.38,0.12,0.13,0.0,1.72,8.52,0.28,9.11
621,-10.549132947976872,522.921277268416,526.4833206009677,-59.09090909090909,-35.71428571428572,,10.940499040307108,-9.356725146198826,5.3999999999999915,2021-09-15,Ampang Intake,6.19,197.03,984.08,0.09,0.09,0.0,1.55,11.56,0.26,10.54
622,-10.693641618497113,57.698387606702504,58.09141838553603,-4.545454545454549,-42.85714285714286,,-8.445297504798473,-8.187134502923971,-17.5,2021-09-16,Ampang Intake,6.18,49.88,248.33,0.21,0.08,0.0,1.57,9.54,0.27,8.25
623,-10.549132947976872,321.8463484034145,323.6185383244206,9.090909090909086,92.85714285714285,,-7.677543186180428,-7.017543859649117,-3.499999999999996,2021-09-17,Ampang Intake,6.19,133.43,665.42,0.24,0.27,0.0,1.59,9.62,0.28,9.65
624,-10.260115606936415,586.8795447360102,591.0746116628468,0.0,-35.71428571428572,,5.374280230326301,-12.280701754385962,5.099999999999998,2021-09-18,Ampang Intake,6.21,217.26,1085.54,0.22,0.09,0.0,1.5,10.98,0.27,10.51
625,-9.537572254335263,622.5735061650333,626.6743060860707,0.0,-28.571428571428577,,19.9616122840691,-12.280701754385962,7.5,2021-09-19,Ampang Intake,6.26,228.55,1141.46,0.22,0.1,0.0,1.5,12.5,0.26,10.75
626,-9.826589595375719,190.32564021498578,191.91494779730073,-45.45454545454546,-28.571428571428577,,-5.950095969289819,-11.695906432748536,-9.700000000000006,2021-09-20,Ampang Intake,6.24,91.83,458.54,0.12,0.1,0.0,1.51,9.8,0.3,9.03
627,-10.693641618497113,244.57793234271264,246.4031066972243,-77.27272727272727,-92.85714285714285,,3.0710172744721715,-16.374269005847957,-3.3000000000000007,2021-09-21,Ampang Intake,6.18,108.99,544.13,0.05,0.01,0.0,1.43,10.74,0.28,9.67
628,-10.549132947976872,38.85551691432186,39.260249554367185,-40.90909090909091,285.7142857142857,,7.293666026871399,-5.2631578947368345,2.1999999999999886,2021-09-22,Ampang Intake,6.19,43.92,218.75,0.13,0.54,0.0,1.62,11.18,0.32,10.219999999999999
629,-8.81502890173411,-40.12013910844135,-39.65495289024701,186.36363636363637,14.285714285714276,,-15.35508637236084,-4.093567251461992,-2.6999999999999957,2021-09-23,Ampang Intake,6.31,18.94,94.79,0.63,0.16,0.0,1.64,8.82,0.29,9.73
630,-7.658959537572257,40.94214353461903,41.38018843901197,-95.45454545454545,-57.14285714285715,,-1.2476007677543262,-9.356725146198826,-4.399999999999995,2021-09-24,Ampang Intake,6.39,44.58,222.08,0.01,0.06,0.0,1.55,10.29,0.28,9.56
631,-6.791907514450863,-17.926019601644004,-17.634326457855877,45.45454545454546,321.42857142857133,,-3.4548944337811847,14.035087719298245,5.099999999999998,2021-09-25,Ampang Intake,6.45,25.96,129.38,0.32,0.59,0.0,1.95,10.06,0.36,10.51
632,-9.537572254335263,303.3196332595637,305.977845683728,22.727272727272734,42.85714285714285,,35.98848368522073,15.789473684210527,-79.80000000000001,2021-09-26,Ampang Intake,6.26,127.57,637.71,0.27,0.2,0.0,1.98,14.17,0.36,2.02
633,-9.971098265895947,43.21846348403414,43.901196842373295,4.545454545454549,300.0,,10.748560460652584,-12.280701754385962,4.6000000000000085,2021-09-27,Ampang Intake,6.23,45.3,226.04,0.23,0.56,0.0,1.5,11.54,0.29,10.46
634,-10.404624277456644,73.79070502687323,74.27425515660808,-54.54545454545454,-42.85714285714286,,-0.7677543186180429,-15.789473684210527,-2.400000000000002,2021-09-28,Ampang Intake,6.2,54.97,273.75,0.1,0.08,0.0,1.44,10.34,0.31,9.76
635,-9.971098265895947,240.87891242491307,242.7107206518971,-31.818181818181824,28.57142857142855,,14.971209213051829,-8.771929824561399,4.900000000000002,2021-09-29,Ampang Intake,6.23,107.82,538.33,0.15,0.18,0.0,1.56,11.98,0.27,10.49
636,-8.670520231213867,-43.94562124565286,-43.633817163228926,-59.09090909090909,-100.0,,-9.309021113243768,-14.035087719298245,-10.500000000000007,2021-09-30,Ampang Intake,6.32,17.73,88.54,0.09,0.0,0.0,1.47,9.45,0.32,8.95
637,0.27972027972027375,338.6869871043376,511.4769520225777,92.3076923076923,518.1818181818182,100.0,20.0,-6.338028169014074,-2.802101576182139,2021-09-01,Sungai Gombak,7.17,18.71,32.5,0.25,0.34,0.02,2.66,12.0,0.38,5.55
638,1.6783216783216672,51.69988276670572,88.14675446848543,53.846153846153854,-9.090909090909086,100.0,-10.0,-10.211267605633804,-4.728546409807348,2021-09-02,Sungai Gombak,7.27,6.47,10.0,0.2,0.05,0.02,2.55,9.0,0.33,5.44
639,2.3776223776223766,42.79015240328251,76.48165569143936,0.0,63.636363636363626,0.0,0.0,-10.211267605633804,1.4010507880910694,2021-09-03,Sungai Gombak,7.32,6.09,9.38,0.13,0.09,0.01,2.55,10.0,0.3,5.79
640,2.2377622377622273,24.50175849941381,84.19567262464722,23.076923076923077,118.18181818181819,0.0,0.0,-4.577464788732391,-0.17513134851137982,2021-09-04,Sungai Gombak,7.31,5.31,9.79,0.16,0.12,0.01,2.71,10.0,0.35,5.7
641,3.076923076923073,42.08675263774909,56.72624647224836,-30.769230769230777,-100.0,0.0,0.0,-7.394366197183097,0.0,2021-09-05,Sungai Gombak,7.37,6.06,8.33,0.09,0.0,0.01,2.63,10.0,0.31,5.71
642,2.5174825174825135,2.6963657678780613,-5.926622765757282,61.53846153846153,-27.27272727272727,100.0,0.0,-5.633802816901398,-5.954465849387038,2021-09-06,Sungai Gombak,7.33,4.38,5.0,0.21,0.04,0.02,2.68,10.0,0.31,5.37
643,0.6993006993006968,-16.295427901524047,-5.926622765757282,15.384615384615378,-63.63636363636365,0.0,0.0,-7.746478873239428,-2.451838879159364,2021-09-07,Sungai Gombak,7.2,3.57,5.0,0.15,0.02,0.01,2.62,10.0,2.88,5.57
644,1.6783216783216672,-13.716295427901532,-5.926622765757282,-7.692307692307699,-81.81818181818181,0.0,0.0,-8.098591549295776,-1.5761821366024493,2021-09-08,Sungai Gombak,7.27,3.68,5.0,0.12,0.01,0.01,2.61,10.0,0.33,5.62
645,1.6783216783216672,-14.654161781946081,-5.926622765757282,-7.692307692307699,-27.27272727272727,0.0,0.0,-7.394366197183097,-3.852889667250434,2021-09-09,Sungai Gombak,7.27,3.64,5.0,0.12,0.04,0.01,2.63,10.0,0.32,5.49
646,0.13986013986013687,-15.123094958968355,-5.926622765757282,-15.384615384615389,-81.81818181818181,0.0,0.0,-5.985915492957744,-2.451838879159364,2021-09-10,Sungai Gombak,7.16,3.62,5.0,0.11,0.01,0.01,2.67,10.0,0.32,5.57
647,0.0,-8.089097303634246,-5.926622765757282,30.769230769230777,-100.0,0.0,0.0,-10.915492957746482,1.7513134851138292,2021-09-11,Sungai Gombak,7.15,3.92,5.0,0.17,0.0,0.01,2.53,10.0,0.32,5.81
648,-0.6993006993007091,434.58382180539263,703.5747883349013,-7.692307692307699,409.0909090909092,100.0,0.0,-8.098591549295776,-2.101576182136604,2021-09-12,Sungai Gombak,7.1,22.8,42.71,0.12,0.28,0.02,2.61,10.0,0.3,5.59
649,0.0,623.329425556858,923.1420507996239,-38.46153846153847,-81.81818181818181,199.99999999999994,21.7,-3.873239436619714,-5.604203152364278,2021-09-13,Sungai Gombak,7.15,30.85,54.38,0.08,0.01,0.03,2.73,12.17,0.31,5.39
650,0.27972027972027375,-6.213364595545148,17.5917215428034,-38.46153846153847,136.36363636363637,100.0,0.0,-1.0563380281690073,3.852889667250434,2021-09-14,Sungai Gombak,7.17,4.0,6.25,0.08,0.13,0.02,2.81,10.0,0.34,5.93
651,0.13986013986013687,-15.59202813599063,-5.926622765757282,30.769230769230777,-100.0,0.0,0.0,6.33802816901409,1.4010507880910694,2021-09-15,Sungai Gombak,7.16,3.6,5.0,0.17,0.0,0.01,3.02,10.0,0.33,5.79
652,0.27972027972027375,2527.901524032825,3921.6368767638764,46.15384615384615,118.18181818181819,400.0,31.7,0.35211267605634616,0.5253940455341549,2021-09-16,Sungai Gombak,7.17,112.08,213.75,0.19,0.12,0.05,2.85,13.17,0.32,5.74
653,-0.6993006993007091,489.917936694021,856.3499529633115,100.0,-27.27272727272727,1000.0,10.0,2.8169014084507067,-8.231173380035022,2021-09-17,Sungai Gombak,7.1,25.16,50.83,0.26,0.04,0.11,2.92,11.0,0.33,5.24
654,-1.398601398601406,405.27549824150054,621.1665098777047,38.46153846153845,1318.1818181818182,199.99999999999994,6.699999999999999,-5.985915492957744,-2.626970227670759,2021-09-18,Sungai Gombak,7.05,21.55,38.33,0.18,0.78,0.03,2.67,10.67,0.32,5.56
655,-0.2797202797202862,1198.4759671746774,1279.6801505174037,46.15384615384615,45.45454545454546,300.0,46.699999999999996,2.4647887323943762,-1.9264448336252245,2021-09-19,Sungai Gombak,7.13,55.38,73.33,0.19,0.08,0.04,2.91,14.67,0.34,5.6
656,-0.2797202797202862,240.91441969519337,370.36688617121365,53.846153846153854,172.72727272727272,499.9999999999999,1.6999999999999995,-4.577464788732391,0.0,2021-09-20,Sungai Gombak,7.13,14.54,25.0,0.2,0.15,0.06,2.71,10.17,0.34,5.71
657,0.41958041958041065,73.03634232121921,88.14675446848543,-7.692307692307699,372.72727272727275,199.99999999999994,0.0,-7.746478873239428,-2.802101576182139,2021-09-21,Sungai Gombak,7.18,7.38,10.0,0.12,0.26,0.03,2.62,10.0,0.34,5.55
658,-0.419580419580423,168.22977725674087,272.3424270931327,53.846153846153854,100.0,700.0000000000001,1.6999999999999995,-2.1126760563380302,-1.5761821366024493,2021-09-22,Sungai Gombak,7.12,11.44,19.79,0.2,0.11,0.08,2.78,10.17,0.34,5.62
659,0.6993006993006968,28.487690504103156,25.493885230479783,-15.384615384615389,9.090909090909086,100.0,0.0,-2.1126760563380302,0.7005253940455347,2021-09-23,Sungai Gombak,7.2,5.48,6.67,0.11,0.06,0.02,2.78,10.0,0.35,5.75
660,0.41958041958041065,21.453692848769027,25.493885230479783,23.076923076923077,263.6363636363637,199.99999999999994,0.0,0.7042253521126767,-1.5761821366024493,2021-09-24,Sungai Gombak,7.18,5.18,6.67,0.16,0.2,0.03,2.86,10.0,0.34,5.62
661,-0.839160839160846,-0.5861664712778512,-5.926622765757282,-7.692307692307699,-27.27272727272727,100.0,0.0,1.056338028169023,-4.378283712784588,2021-09-25,Sungai Gombak,7.09,4.24,5.0,0.12,0.04,0.02,2.87,10.0,2.96,5.46
662,-2.2377622377622397,142.4384525205158,284.1956726246473,123.07692307692307,281.8181818181818,400.0,3.3000000000000007,3.8732394366197296,1.7513134851138292,2021-09-26,Sungai Gombak,6.99,10.34,20.42,0.29,0.21,0.05,2.95,10.33,0.34,5.81
663,-0.839160839160846,1625.9085580304807,2659.5484477892755,-38.46153846153847,227.27272727272728,600.0,13.3,-1.760563380281684,-3.3274956217162943,2021-09-27,Sungai Gombak,7.09,73.61,146.67,0.08,0.18,0.07,2.79,11.33,0.32,5.52
664,-6.013986013986022,1035.9906213364593,1750.0470366886173,61.53846153846153,590.9090909090909,700.0000000000001,10.0,5.281690140845083,3.3274956217162943,2021-09-28,Sungai Gombak,6.72,48.45,98.33,0.21,0.38,0.08,2.99,11.0,0.34,5.9
665,-4.895104895104902,204.57209847596712,448.8240827845721,15.384615384615378,45.45454545454546,199.99999999999994,0.0,-1.760563380281684,-1.5761821366024493,2021-09-29,Sungai Gombak,6.8,12.99,29.17,0.15,0.08,0.03,2.79,10.0,0.33,5.62
666,-4.335664335664342,85.22860492379834,88.14675446848543,-30.769230769230777,-100.0,0.0,0.0,1.056338028169023,-0.8756567425569146,2021-09-30,Sungai Gombak,6.84,7.9,10.0,0.09,0.0,0.01,2.87,10.0,0.33,5.66
