,pH_avg_chpctm,Turbidity_avg_chpctm,Color_avg_chpctm,Iron_avg_chpctm,Ammonia_avg_chpctm,Manganese_avg_chpctm,Disinfectant_chpctm,Flouridation_chpctm,Coagulant_chpctm,pH Adjuster_chpctm,Date,wtp,pH_avg,Turbidity_avg,Color_avg,Iron_avg,Ammonia_avg,Manganese_avg,Disinfectant,Coagulant,Flouridation,pH Adjuster
167,-0.5517241379310349,308.2405345211581,128.16166883963493,41.73228346456693,257.1428571428571,203.70370370370367,-6.12813370473537,-12.0,51.49253731343284,10.0,2021-06-17,Langat 2,7.21,256.62,17.5,1.8,0.25,0.41,3.37,50.75,0.44,5.5
168,-0.9655172413793143,95.4183900731785,9.778357235984354,-2.362204724409451,28.57142857142855,40.74074074074073,-5.292479108635096,-12.0,46.8955223880597,10.0,2021-06-18,Langat 2,7.18,122.84,8.42,1.24,0.09,0.19,3.4,49.21,0.44,5.5
169,-1.2413793103448256,19.99681832643972,10.821382007822686,-7.8740157480315025,-14.285714285714295,3.703703703703707,3.8997214484679703,-14.000000000000002,24.62686567164179,10.0,2021-06-19,Langat 2,7.16,75.43,8.5,1.17,0.06,0.14,3.73,41.75,0.43,5.5
170,-0.27586206896551135,42.666242443525306,0.0,-7.8740157480315025,42.85714285714285,25.925925925925924,3.064066852367697,-14.000000000000002,20.02985074626866,10.0,2021-06-20,Langat 2,7.23,89.68,7.67,1.17,0.1,0.17,3.7,40.21,0.43,5.5
171,-0.13793103448275568,55.233853006681514,4.302477183833117,-11.023622047244103,-14.285714285714295,-11.11111111111112,-5.292479108635096,-14.000000000000002,6.597014925373138,10.0,2021-06-21,Langat 2,7.24,97.58,8.0,1.13,0.06,0.12,3.4,35.71,0.43,5.5
172,1.655172413793105,-48.425071587655104,-44.589308996088654,-37.79527559055118,-42.85714285714286,-33.33333333333334,-4.178272980501391,-14.000000000000002,-1.4925373134328357,0.0,2021-06-22,Langat 2,7.37,32.42,4.25,0.79,0.04,0.09,3.44,33.0,0.43,5.0
173,2.0689655172413843,-63.66528794145721,-42.3728813559322,-36.22047244094488,-28.571428571428577,-55.55555555555556,-5.571030640668517,-14.000000000000002,-1.4925373134328357,0.0,2021-06-23,Langat 2,7.4,22.84,4.42,0.81,0.05,0.06,3.39,33.0,0.43,5.0
174,1.655172413793105,-70.02863506204264,-43.54628422425033,-46.45669291338582,-57.14285714285715,-55.55555555555556,-4.735376044568243,-14.000000000000002,-10.44776119402985,0.0,2021-06-24,Langat 2,7.37,18.84,4.33,0.68,0.03,0.06,3.42,30.0,0.43,5.0
175,1.3793103448275814,-54.517976455615646,-45.632333767926994,-37.79527559055118,-42.85714285714286,-33.33333333333334,-5.013927576601664,-14.000000000000002,-6.95522388059701,0.0,2021-06-25,Langat 2,7.35,28.59,4.17,0.79,0.04,0.09,3.41,31.17,0.43,5.0
176,-0.6896551724137907,-61.947184218899146,-44.589308996088654,-31.496062992125985,-57.14285714285715,-40.74074074074075,-5.292479108635096,-14.000000000000002,-7.462686567164178,0.0,2021-06-26,Langat 2,7.2,23.92,4.25,0.87,0.03,0.08,3.4,31.0,0.43,5.0
177,-0.6896551724137907,-54.39070951320394,-50.0651890482399,-29.92125984251969,-42.85714285714286,-40.74074074074075,-5.013927576601664,-14.000000000000002,-5.970149253731343,0.0,2021-06-27,Langat 2,7.2,28.67,3.83,0.89,0.04,0.08,3.41,31.5,0.43,5.0
178,-0.9655172413793143,35.49156856506523,-19.556714471968707,7.8740157480315025,28.57142857142855,33.33333333333332,-5.292479108635096,-14.000000000000002,-2.2388059701492535,0.0,2021-06-28,Langat 2,7.18,85.17,6.17,1.37,0.09,0.18,3.4,32.75,0.43,5.0
179,-1.5172413793103492,72.74896595609292,8.604954367666235,-0.7874015748031503,28.57142857142855,-3.703703703703707,-5.013927576601664,-14.000000000000002,9.10447761194029,0.0,2021-06-29,Langat 2,7.14,108.59,8.33,1.26,0.09,0.13,3.41,36.55,0.43,5.0
180,-0.9655172413793143,-12.77441934457525,-39.113428943937414,-10.236220472440955,-28.571428571428577,-25.925925925925924,-5.292479108635096,-14.000000000000002,-1.4925373134328357,0.0,2021-06-30,Langat 2,7.18,54.83,4.67,1.14,0.05,0.1,3.4,33.0,0.43,5.0
181,1.5172413793103492,-71.26948775055679,-31.55149934810952,-58.26771653543307,-57.14285714285715,-62.96296296296296,17.82729805013929,39.99999999999999,-16.417910447761194,60.0,2021-03-01,Langat 2,7.36,18.06,5.25,0.53,0.03,0.05,4.23,28.0,0.7,8.0
182,1.1034482758620698,-45.418390073178486,5.345501955671449,-38.582677165354326,-28.571428571428577,-40.74074074074075,15.041782729805014,39.99999999999999,-16.417910447761194,60.0,2021-03-02,Langat 2,7.33,34.31,8.08,0.78,0.05,0.08,4.13,28.0,0.7,8.0
183,1.9310344827586163,-61.64492523067133,-18.513689700130378,-60.629921259842526,-57.14285714285715,-48.148148148148145,15.041782729805014,39.99999999999999,-16.417910447761194,60.0,2021-03-03,Langat 2,7.39,24.11,6.25,0.5,0.03,0.07,4.13,28.0,0.7,8.0
184,2.3448275862068955,-73.05122494432071,-27.11864406779661,-64.56692913385828,-71.42857142857143,-55.55555555555556,14.206128133704729,15.999999999999993,-16.417910447761194,60.0,2021-03-04,Langat 2,7.42,16.94,5.59,0.45,0.02,0.06,4.1,28.0,0.58,8.0
185,2.8965517241379306,-72.4467069678651,-25.03259452411995,-61.417322834645674,-71.42857142857143,-62.96296296296296,17.82729805013929,15.999999999999993,-16.417910447761194,60.0,2021-03-05,Langat 2,7.46,17.32,5.75,0.49,0.02,0.05,4.23,28.0,0.58,8.0
186,2.2068965517241397,-68.10372255806556,-19.556714471968707,-55.118110236220474,-71.42857142857143,-55.55555555555556,12.534818941504183,15.999999999999993,-16.417910447761194,60.0,2021-03-06,Langat 2,7.41,20.05,6.17,0.57,0.02,0.06,4.04,28.0,0.58,8.0
187,2.620689655172419,-41.71174037543748,20.59973924380704,-25.196850393700792,-28.571428571428577,-18.518518518518523,11.699164345403897,19.999999999999996,-15.910447761194025,60.0,2021-03-07,Langat 2,7.44,36.64,9.25,0.95,0.05,0.11,4.01,28.17,0.6,8.0
188,1.9310344827586163,74.1966274260261,10.821382007822686,-18.89763779527559,42.85714285714285,122.22222222222221,17.82729805013929,505.99999999999994,-10.686567164179099,60.0,2021-03-08,Langat 2,7.39,109.5,8.5,1.03,0.1,0.3,4.23,29.92,3.03,8.0
189,1.655172413793105,42.602608972319445,1.043024771838332,-46.45669291338582,14.285714285714276,11.1111111111111,21.44846796657383,560.0,-7.820895522388064,60.0,2021-03-09,Langat 2,7.37,89.64,7.75,0.68,0.08,0.15,4.36,30.88,3.3,8.0
190,2.620689655172419,-51.38402799872732,-26.07561929595828,-51.96850393700787,-42.85714285714286,-25.925925925925924,28.969359331476323,19.999999999999996,-16.417910447761194,60.0,2021-03-10,Langat 2,7.44,30.56,5.67,0.61,0.04,0.1,4.63,28.0,0.6,8.0
191,2.8965517241379306,-48.250079541839,-13.03780964797914,-34.645669291338585,-28.571428571428577,-11.11111111111112,22.841225626740954,19.999999999999996,-16.417910447761194,60.0,2021-03-11,Langat 2,7.46,32.53,6.67,0.83,0.05,0.12,4.41,28.0,0.6,8.0
192,3.4482758620689653,-63.91982182628062,-29.335071707953063,-56.69291338582677,-71.42857142857143,-48.148148148148145,21.44846796657383,19.999999999999996,-16.417910447761194,60.0,2021-03-12,Langat 2,7.5,22.68,5.42,0.55,0.02,0.07,4.36,28.0,0.6,8.0
193,2.4827586206896513,-28.110085905186132,4.302477183833117,-38.582677165354326,-14.285714285714295,-33.33333333333334,32.869080779944284,10.000000000000009,-14.925373134328357,60.0,2021-03-13,Langat 2,7.43,45.19,8.0,0.78,0.06,0.09,4.77,28.5,0.55,8.0
194,2.758620689655175,-43.42984409799554,-8.735332464146023,-48.818897637795274,-57.14285714285715,-48.148148148148145,43.73259052924792,12.00000000000001,-16.417910447761194,60.0,2021-03-14,Langat 2,7.45,35.56,7.0,0.65,0.03,0.07,5.16,28.0,0.56,8.0
