WTP,TestDate,RawWaterTotalViolation,wqc_raw_total_min,wqc_raw_total_avg,wqc_raw_total_max
Langat 2,7/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,7/2/21,Manganese (Mn),0,0,0
Langat 2,8/2/21,Turbidity,0,0,0
Langat 2,8/2/21,Color,0,0,0
Langat 2,8/2/21,pH,0,0,0
Langat 2,8/2/21,Ammonia (NH4),0,0,0
Langat 2,8/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,8/2/21,Manganese (Mn),0,0,0
Langat 2,9/2/21,Turbidity,0,0,0
Langat 2,9/2/21,Color,0,0,0
Langat 2,9/2/21,pH,0,0,0
Langat 2,9/2/21,Ammonia (NH4),0,0,0
Langat 2,9/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,9/2/21,Manganese (Mn),0,0,0
Langat 2,10/2/21,Turbidity,0,0,0
Langat 2,10/2/21,Color,0,0,0
Langat 2,10/2/21,pH,0,0,0
Langat 2,10/2/21,Ammonia (NH4),0,0,0
Langat 2,10/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,10/2/21,Manganese (Mn),0,0,0
Langat 2,11/2/21,Turbidity,0,0,0
Langat 2,11/2/21,Color,0,0,0
Langat 2,11/2/21,pH,0,0,0
Langat 2,11/2/21,Ammonia (NH4),0,0,0
Langat 2,11/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,11/2/21,Manganese (Mn),0,0,0
Langat 2,12/2/21,Turbidity,0,0,0
Langat 2,12/2/21,Color,0,0,0
Langat 2,12/2/21,pH,0,0,0
Langat 2,12/2/21,Ammonia (NH4),0,0,0
Langat 2,12/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,12/2/21,Manganese (Mn),0,0,0
Langat 2,13/2/21,Turbidity,0,0,0
Langat 2,13/2/21,Color,0,0,0
Langat 2,13/2/21,pH,0,0,0
Langat 2,13/2/21,Ammonia (NH4),0,0,0
Langat 2,13/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,13/2/21,Manganese (Mn),0,0,0
Langat 2,14/2/21,Turbidity,0,0,0
Langat 2,14/2/21,Color,0,0,0
Langat 2,14/2/21,pH,0,0,0
Langat 2,14/2/21,Ammonia (NH4),0,0,0
Langat 2,14/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,14/2/21,Manganese (Mn),0,0,0
Langat 2,15/2/21,Turbidity,0,0,0
Langat 2,15/2/21,Color,0,0,0
Langat 2,15/2/21,pH,0,0,0
Langat 2,15/2/21,Ammonia (NH4),0,0,0
Langat 2,15/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,15/2/21,Manganese (Mn),0,0,0
Langat 2,16/2/21,Turbidity,0,0,0
Langat 2,16/2/21,Color,0,0,0
Langat 2,16/2/21,pH,0,0,0
Langat 2,16/2/21,Ammonia (NH4),0,0,0
Langat 2,16/2/21,Ferum/Iron (Fe),0,0,0
Langat 2,16/2/21,Manganese (Mn),0,0,0
Langat 2,17/2/21,Turbidity,0,0,0
Langat 2,17/2/21,Color,0,0,0
Langat 2,17/2/21,pH,0,0,0
Langat 2,17/2/21,Ammonia (NH4),0,0,0
Langat 2,17/2/21,Ferum/Iron (Fe),0,0,0
